FILENAME,CLASS,LABEL,SCORE
Galaxy10_DECals-dataset-06491,1,2,0.3208
Galaxy10_DECals-dataset-17676,3,3,0.6
Galaxy10_DECals-dataset-08073,2,2,0.6738
Galaxy10_DECals-dataset-09879,2,2,0.6333
Galaxy10_DECals-dataset-03212,1,1,0.7709
Galaxy10_DECals-dataset-14516,3,3,1.0
Galaxy10_DECals-dataset-16189,3,3,0.8
Galaxy10_DECals-dataset-03629,1,2,0.4413
Galaxy10_DECals-dataset-13464,2,2,0.5943
Galaxy10_DECals-dataset-03123,1,1,0.9196
Galaxy10_DECals-dataset-14606,3,3,0.7667
Galaxy10_DECals-dataset-09834,2,2,0.8187
Galaxy10_DECals-dataset-16815,3,3,1.0
Galaxy10_DECals-dataset-11990,2,2,0.8383
Galaxy10_DECals-dataset-15017,3,3,0.9
Galaxy10_DECals-dataset-15817,3,3,0.8667
Galaxy10_DECals-dataset-06856,1,1,0.5691
Galaxy10_DECals-dataset-00106,0,1,0.5547
Galaxy10_DECals-dataset-01946,0,3,0.3667
Galaxy10_DECals-dataset-03011,1,1,0.9503
Galaxy10_DECals-dataset-06863,1,1,0.8834
Galaxy10_DECals-dataset-06563,1,2,0.464
Galaxy10_DECals-dataset-07553,1,2,0.5708
Galaxy10_DECals-dataset-01059,0,2,0.7425
Galaxy10_DECals-dataset-04563,1,1,0.9331
Galaxy10_DECals-dataset-10016,2,2,0.6016
Galaxy10_DECals-dataset-03160,1,1,0.7892
Galaxy10_DECals-dataset-14449,3,3,0.8
Galaxy10_DECals-dataset-14650,3,3,1.0
Galaxy10_DECals-dataset-01218,0,2,0.4899
Galaxy10_DECals-dataset-09016,2,2,0.9542
Galaxy10_DECals-dataset-15262,3,3,0.6756
Galaxy10_DECals-dataset-02565,0,2,0.7351
Galaxy10_DECals-dataset-13827,2,2,0.5862
Galaxy10_DECals-dataset-15567,3,3,0.8333
Galaxy10_DECals-dataset-08651,2,2,0.4768
Galaxy10_DECals-dataset-14250,2,2,0.6
Galaxy10_DECals-dataset-03882,1,1,0.7785
Galaxy10_DECals-dataset-17730,3,3,0.9333
Galaxy10_DECals-dataset-12263,2,2,0.6292
Galaxy10_DECals-dataset-08908,2,2,0.7697
Galaxy10_DECals-dataset-01529,0,1,0.9272
Galaxy10_DECals-dataset-05138,1,1,0.7663
Galaxy10_DECals-dataset-13650,2,2,0.5843
Galaxy10_DECals-dataset-15689,3,3,0.9667
Galaxy10_DECals-dataset-08467,2,2,0.6381
Galaxy10_DECals-dataset-10115,2,2,0.9101
Galaxy10_DECals-dataset-02874,0,0,0.3669
Galaxy10_DECals-dataset-00762,0,1,0.7106
Galaxy10_DECals-dataset-02914,0,2,0.6555
Galaxy10_DECals-dataset-13500,2,2,0.4544
Galaxy10_DECals-dataset-14796,3,3,0.7
Galaxy10_DECals-dataset-15968,3,3,0.6667
Galaxy10_DECals-dataset-05187,1,1,0.9467
Galaxy10_DECals-dataset-10741,2,2,0.7589
Galaxy10_DECals-dataset-07580,1,2,0.6408
Galaxy10_DECals-dataset-00659,0,1,0.8337
Galaxy10_DECals-dataset-03414,1,1,0.6963
Galaxy10_DECals-dataset-00739,0,1,0.7431
Galaxy10_DECals-dataset-12722,2,2,0.8183
Galaxy10_DECals-dataset-03530,1,1,0.4557
Galaxy10_DECals-dataset-11678,2,2,0.3993
Galaxy10_DECals-dataset-16076,3,3,0.5241
Galaxy10_DECals-dataset-02603,0,2,0.4
Galaxy10_DECals-dataset-15973,3,3,0.8
Galaxy10_DECals-dataset-17594,3,3,0.8
Galaxy10_DECals-dataset-04578,1,1,0.7614
Galaxy10_DECals-dataset-10215,2,2,0.7806
Galaxy10_DECals-dataset-08994,2,2,0.876
Galaxy10_DECals-dataset-09418,2,2,0.6635
Galaxy10_DECals-dataset-02441,0,2,0.4544
Galaxy10_DECals-dataset-00302,0,2,0.7298
Galaxy10_DECals-dataset-10587,2,2,0.8286
Galaxy10_DECals-dataset-12715,2,2,0.5814
Galaxy10_DECals-dataset-04148,1,1,0.6925
Galaxy10_DECals-dataset-07668,1,1,0.6649
Galaxy10_DECals-dataset-15581,3,3,0.8733
Galaxy10_DECals-dataset-11178,2,2,0.5933
Galaxy10_DECals-dataset-09365,2,2,0.6654
Galaxy10_DECals-dataset-17007,3,1,0.4036
Galaxy10_DECals-dataset-14191,2,2,0.3685
Galaxy10_DECals-dataset-16936,3,2,0.4012
Galaxy10_DECals-dataset-15101,3,3,0.9667
Galaxy10_DECals-dataset-11320,2,2,0.865
Galaxy10_DECals-dataset-13760,2,2,0.4882
Galaxy10_DECals-dataset-05569,1,1,0.7313
Galaxy10_DECals-dataset-10134,2,2,0.6266
Galaxy10_DECals-dataset-04282,1,1,0.8796
Galaxy10_DECals-dataset-00770,0,2,0.7082
Galaxy10_DECals-dataset-09052,2,2,0.9971
Galaxy10_DECals-dataset-15609,3,3,1.0
Galaxy10_DECals-dataset-13082,2,2,0.818
Galaxy10_DECals-dataset-04948,1,1,0.5841
Galaxy10_DECals-dataset-00119,0,3,0.3704
Galaxy10_DECals-dataset-06170,1,1,0.7578
Galaxy10_DECals-dataset-16149,3,3,0.491
Galaxy10_DECals-dataset-09042,2,2,0.9874
Galaxy10_DECals-dataset-10298,2,2,0.5051
Galaxy10_DECals-dataset-06282,1,1,0.5267
Galaxy10_DECals-dataset-00146,0,1,0.4916
Galaxy10_DECals-dataset-13832,2,2,0.4966
Galaxy10_DECals-dataset-15192,3,3,0.9667
Galaxy10_DECals-dataset-03595,1,1,0.839
Galaxy10_DECals-dataset-17453,3,3,0.8333
Galaxy10_DECals-dataset-04904,1,1,0.4769
Galaxy10_DECals-dataset-02048,0,2,0.7457
Galaxy10_DECals-dataset-12968,2,2,0.5571
Galaxy10_DECals-dataset-10469,2,2,0.6979
Galaxy10_DECals-dataset-15954,3,3,0.85
Galaxy10_DECals-dataset-10972,2,2,0.9238
Galaxy10_DECals-dataset-13279,2,2,0.5651
Galaxy10_DECals-dataset-10968,2,2,0.7155
Galaxy10_DECals-dataset-06655,1,1,0.8633
Galaxy10_DECals-dataset-04734,1,2,0.6394
Galaxy10_DECals-dataset-01367,0,1,0.4768
Galaxy10_DECals-dataset-09812,2,2,0.627
Galaxy10_DECals-dataset-14002,2,2,0.7502
Galaxy10_DECals-dataset-08552,2,2,0.7409
Galaxy10_DECals-dataset-01306,0,0,0.3694
Galaxy10_DECals-dataset-03002,1,1,0.961
Galaxy10_DECals-dataset-02737,0,0,0.5328
Galaxy10_DECals-dataset-07424,1,2,0.3612
Galaxy10_DECals-dataset-17612,3,3,0.5333
Galaxy10_DECals-dataset-00319,0,2,0.5397
Galaxy10_DECals-dataset-07303,1,1,0.848
Galaxy10_DECals-dataset-10198,2,2,0.9205
Galaxy10_DECals-dataset-01155,0,0,0.8333
Galaxy10_DECals-dataset-12345,2,2,0.7994
Galaxy10_DECals-dataset-13141,2,2,0.9222
Galaxy10_DECals-dataset-02716,0,2,0.4089
Galaxy10_DECals-dataset-09651,2,2,0.4359
Galaxy10_DECals-dataset-13369,2,2,0.7221
Galaxy10_DECals-dataset-03208,1,1,0.9265
Galaxy10_DECals-dataset-10056,2,1,0.6791
Galaxy10_DECals-dataset-14709,3,3,0.8
Galaxy10_DECals-dataset-15929,3,3,0.9333
Galaxy10_DECals-dataset-06509,1,1,0.8994
Galaxy10_DECals-dataset-13215,2,2,0.7002
Galaxy10_DECals-dataset-07547,1,1,0.8152
Galaxy10_DECals-dataset-07027,1,1,0.5667
Galaxy10_DECals-dataset-11970,2,3,0.5667
Galaxy10_DECals-dataset-08811,2,2,0.6194
Galaxy10_DECals-dataset-01719,0,1,0.4575
Galaxy10_DECals-dataset-17389,3,3,0.9667
Galaxy10_DECals-dataset-05814,1,1,0.8735
Galaxy10_DECals-dataset-04235,1,2,0.4892
Galaxy10_DECals-dataset-15213,3,3,0.8667
Galaxy10_DECals-dataset-04592,1,1,0.5974
Galaxy10_DECals-dataset-02256,0,0,0.4834
Galaxy10_DECals-dataset-10368,2,2,0.8166
Galaxy10_DECals-dataset-08915,2,2,0.9243
Galaxy10_DECals-dataset-09335,2,2,0.7614
Galaxy10_DECals-dataset-17631,3,3,0.7
Galaxy10_DECals-dataset-05033,1,1,0.7378
Galaxy10_DECals-dataset-08992,2,2,0.742
Galaxy10_DECals-dataset-10012,2,0,0.532
Galaxy10_DECals-dataset-07590,1,1,0.4513
Galaxy10_DECals-dataset-01030,0,2,0.8848
Galaxy10_DECals-dataset-12627,2,2,0.9243
Galaxy10_DECals-dataset-06431,1,1,0.4487
Galaxy10_DECals-dataset-08904,2,2,0.8105
Galaxy10_DECals-dataset-11378,2,2,0.635
Galaxy10_DECals-dataset-06510,1,1,0.4724
Galaxy10_DECals-dataset-09178,2,2,0.6225
Galaxy10_DECals-dataset-10449,2,2,0.465
Galaxy10_DECals-dataset-04760,1,1,0.6553
Galaxy10_DECals-dataset-04096,1,1,0.8731
Galaxy10_DECals-dataset-14484,3,2,0.4465
Galaxy10_DECals-dataset-00796,0,1,0.7771
Galaxy10_DECals-dataset-12778,2,2,0.651
Galaxy10_DECals-dataset-02810,0,0,0.48
Galaxy10_DECals-dataset-01390,0,0,0.7404
Galaxy10_DECals-dataset-11733,2,2,0.9976
Galaxy10_DECals-dataset-17667,3,3,0.7667
Galaxy10_DECals-dataset-03353,1,1,0.5
Galaxy10_DECals-dataset-16325,3,3,0.7667
Galaxy10_DECals-dataset-15110,3,3,0.5667
Galaxy10_DECals-dataset-06027,1,2,0.6161
Galaxy10_DECals-dataset-10324,2,2,0.5473
Galaxy10_DECals-dataset-00539,0,2,0.7924
Galaxy10_DECals-dataset-07142,1,1,0.9109
Galaxy10_DECals-dataset-12203,2,1,0.4833
Galaxy10_DECals-dataset-06854,1,1,0.7191
Galaxy10_DECals-dataset-11246,2,2,0.717
Galaxy10_DECals-dataset-16683,3,3,0.7
Galaxy10_DECals-dataset-08318,2,1,0.7343
Galaxy10_DECals-dataset-15188,3,3,0.8333
Galaxy10_DECals-dataset-03765,1,1,0.637
Galaxy10_DECals-dataset-02232,0,0,0.5232
Galaxy10_DECals-dataset-01823,0,0,0.4008
Galaxy10_DECals-dataset-12710,2,2,0.7424
Galaxy10_DECals-dataset-03592,1,1,0.7802
Galaxy10_DECals-dataset-02235,0,2,0.8824
Galaxy10_DECals-dataset-16799,3,3,0.5
Galaxy10_DECals-dataset-14667,3,3,0.5133
Galaxy10_DECals-dataset-05892,1,1,0.8452
Galaxy10_DECals-dataset-08206,2,2,0.6428
Galaxy10_DECals-dataset-12212,2,2,0.4109
Galaxy10_DECals-dataset-02983,1,1,0.8974
Galaxy10_DECals-dataset-02349,0,0,0.45
Galaxy10_DECals-dataset-13101,2,0,0.5622
Galaxy10_DECals-dataset-17134,3,3,0.7667
Galaxy10_DECals-dataset-15859,3,3,0.9667
Galaxy10_DECals-dataset-09281,2,2,0.8667
Galaxy10_DECals-dataset-08737,2,2,0.7667
Galaxy10_DECals-dataset-12161,2,2,0.7919
Galaxy10_DECals-dataset-11204,2,2,0.6755
Galaxy10_DECals-dataset-15259,3,3,0.7667
Galaxy10_DECals-dataset-12724,2,3,0.6833
Galaxy10_DECals-dataset-07078,1,1,0.7439
Galaxy10_DECals-dataset-15831,3,3,1.0
Galaxy10_DECals-dataset-12151,2,2,0.8409
Galaxy10_DECals-dataset-11078,2,2,0.7403
Galaxy10_DECals-dataset-10278,2,2,0.643
Galaxy10_DECals-dataset-11837,2,2,0.89
Galaxy10_DECals-dataset-05247,1,1,0.9242
Galaxy10_DECals-dataset-13400,2,2,0.6333
Galaxy10_DECals-dataset-09955,2,2,0.8201
Galaxy10_DECals-dataset-04953,1,1,0.7254
Galaxy10_DECals-dataset-08855,2,2,0.8767
Galaxy10_DECals-dataset-15792,3,3,0.625
Galaxy10_DECals-dataset-16613,3,3,0.7333
Galaxy10_DECals-dataset-03843,1,2,0.5955
Galaxy10_DECals-dataset-04335,1,1,0.7271
Galaxy10_DECals-dataset-08497,2,2,0.5359
Galaxy10_DECals-dataset-06180,1,2,0.4689
Galaxy10_DECals-dataset-11925,2,2,0.7608
Galaxy10_DECals-dataset-12692,2,2,0.591
Galaxy10_DECals-dataset-12356,2,2,0.4171
Galaxy10_DECals-dataset-04893,1,1,0.497
Galaxy10_DECals-dataset-10976,2,2,0.919
Galaxy10_DECals-dataset-14049,2,1,0.5315
Galaxy10_DECals-dataset-03247,1,1,0.4698
Galaxy10_DECals-dataset-07816,1,1,0.5579
Galaxy10_DECals-dataset-14101,2,0,0.3751
Galaxy10_DECals-dataset-15376,3,3,0.5333
Galaxy10_DECals-dataset-13108,2,2,0.7672
Galaxy10_DECals-dataset-05012,1,1,0.8077
Galaxy10_DECals-dataset-17644,3,3,0.6667
Galaxy10_DECals-dataset-10765,2,0,0.4333
Galaxy10_DECals-dataset-03422,1,1,0.4092
Galaxy10_DECals-dataset-00713,0,1,0.3981
Galaxy10_DECals-dataset-03473,1,2,0.63
Galaxy10_DECals-dataset-02626,0,2,0.4167
Galaxy10_DECals-dataset-03358,1,1,0.5157
Galaxy10_DECals-dataset-06737,1,1,0.6674
Galaxy10_DECals-dataset-11877,2,1,0.4724
Galaxy10_DECals-dataset-09300,2,2,0.7923
Galaxy10_DECals-dataset-17512,3,3,0.9667
Galaxy10_DECals-dataset-06132,1,1,0.6632
Galaxy10_DECals-dataset-09158,2,2,0.7976
Galaxy10_DECals-dataset-06830,1,1,0.9
Galaxy10_DECals-dataset-06540,1,1,0.8755
Galaxy10_DECals-dataset-03553,1,1,0.9328
Galaxy10_DECals-dataset-05490,1,1,0.8192
Galaxy10_DECals-dataset-14937,3,3,0.9
Galaxy10_DECals-dataset-03458,1,1,0.9218
Galaxy10_DECals-dataset-01753,0,2,0.4508
Galaxy10_DECals-dataset-07962,2,2,0.4528
Galaxy10_DECals-dataset-10403,2,2,0.6902
Galaxy10_DECals-dataset-14641,3,3,0.9667
Galaxy10_DECals-dataset-13983,2,1,0.4907
Galaxy10_DECals-dataset-03033,1,1,0.9514
Galaxy10_DECals-dataset-01209,0,2,0.4875
Galaxy10_DECals-dataset-03932,1,2,0.5176
Galaxy10_DECals-dataset-03754,1,1,0.8536
Galaxy10_DECals-dataset-15723,3,3,0.9333
Galaxy10_DECals-dataset-10952,2,1,0.5651
Galaxy10_DECals-dataset-01686,0,1,0.4783
Galaxy10_DECals-dataset-04130,1,2,0.4161
Galaxy10_DECals-dataset-06470,1,1,0.7999
Galaxy10_DECals-dataset-12123,2,2,0.8236
Galaxy10_DECals-dataset-16203,3,0,0.3653
Galaxy10_DECals-dataset-01020,0,2,0.4453
Galaxy10_DECals-dataset-12364,2,2,0.4488
Galaxy10_DECals-dataset-07200,1,1,0.9114
Galaxy10_DECals-dataset-11063,2,2,0.7922
Galaxy10_DECals-dataset-06488,1,1,0.752
Galaxy10_DECals-dataset-06087,1,1,0.4816
Galaxy10_DECals-dataset-10289,2,2,0.8429
Galaxy10_DECals-dataset-10695,2,2,0.6523
Galaxy10_DECals-dataset-17123,3,3,0.6667
Galaxy10_DECals-dataset-03475,1,1,0.8755
Galaxy10_DECals-dataset-04240,1,0,0.5796
Galaxy10_DECals-dataset-11325,2,2,0.6292
Galaxy10_DECals-dataset-07384,1,1,0.7744
Galaxy10_DECals-dataset-16737,3,3,0.9667
Galaxy10_DECals-dataset-04088,1,1,0.5895
Galaxy10_DECals-dataset-07374,1,1,0.6227
Galaxy10_DECals-dataset-17136,3,3,0.75
Galaxy10_DECals-dataset-14901,3,3,0.9
Galaxy10_DECals-dataset-04749,1,1,0.5898
Galaxy10_DECals-dataset-14249,2,0,0.3667
Galaxy10_DECals-dataset-15199,3,3,0.4333
Galaxy10_DECals-dataset-13342,2,2,0.678
Galaxy10_DECals-dataset-04780,1,1,0.5068
Galaxy10_DECals-dataset-11346,2,2,0.5908
Galaxy10_DECals-dataset-06109,1,1,0.4539
Galaxy10_DECals-dataset-04312,1,1,0.931
Galaxy10_DECals-dataset-17199,3,3,0.8667
Galaxy10_DECals-dataset-12202,2,2,0.4405
Galaxy10_DECals-dataset-15880,3,3,0.5
Galaxy10_DECals-dataset-07322,1,1,0.7615
Galaxy10_DECals-dataset-07427,1,1,0.9982
Galaxy10_DECals-dataset-15147,3,3,0.5
Galaxy10_DECals-dataset-06481,1,1,0.8928
Galaxy10_DECals-dataset-14133,2,2,0.6877
Galaxy10_DECals-dataset-14943,3,3,0.8333
Galaxy10_DECals-dataset-13120,2,2,0.6567
Galaxy10_DECals-dataset-12201,2,2,0.9536
Galaxy10_DECals-dataset-16900,3,3,0.8667
Galaxy10_DECals-dataset-10514,2,2,0.5767
Galaxy10_DECals-dataset-10200,2,2,0.7342
Galaxy10_DECals-dataset-07631,1,3,0.52
Galaxy10_DECals-dataset-07763,1,1,0.4333
Galaxy10_DECals-dataset-08196,2,1,0.4868
Galaxy10_DECals-dataset-16456,3,3,0.8
Galaxy10_DECals-dataset-11006,2,2,0.4994
Galaxy10_DECals-dataset-05655,1,0,0.2979
Galaxy10_DECals-dataset-13709,2,0,0.5869
Galaxy10_DECals-dataset-01101,0,0,0.528
Galaxy10_DECals-dataset-14873,3,3,0.3667
Galaxy10_DECals-dataset-07167,1,1,0.9901
Galaxy10_DECals-dataset-04440,1,1,0.8523
Galaxy10_DECals-dataset-14969,3,3,0.7422
Galaxy10_DECals-dataset-02125,0,1,0.3939
Galaxy10_DECals-dataset-13251,2,2,0.5617
Galaxy10_DECals-dataset-05489,1,1,0.8558
Galaxy10_DECals-dataset-08402,2,1,0.4715
Galaxy10_DECals-dataset-08496,2,3,0.6333
Galaxy10_DECals-dataset-15681,3,3,0.8
Galaxy10_DECals-dataset-06381,1,1,0.7267
Galaxy10_DECals-dataset-10205,2,2,0.8457
Galaxy10_DECals-dataset-01549,0,0,0.4367
Galaxy10_DECals-dataset-00699,0,1,0.6184
Galaxy10_DECals-dataset-16712,3,3,0.625
Galaxy10_DECals-dataset-08989,2,2,0.7368
Galaxy10_DECals-dataset-05413,1,1,0.8453
Galaxy10_DECals-dataset-12450,2,2,0.544
Galaxy10_DECals-dataset-12630,2,2,0.5141
Galaxy10_DECals-dataset-16657,3,2,0.4888
Galaxy10_DECals-dataset-16671,3,3,0.8667
Galaxy10_DECals-dataset-17713,3,3,0.6333
Galaxy10_DECals-dataset-15949,3,3,0.9702
Galaxy10_DECals-dataset-00901,0,1,0.6868
Galaxy10_DECals-dataset-15972,3,3,1.0
Galaxy10_DECals-dataset-02557,0,2,0.5423
Galaxy10_DECals-dataset-07301,1,1,0.8595
Galaxy10_DECals-dataset-13406,2,2,0.3788
Galaxy10_DECals-dataset-09095,2,2,0.9
Galaxy10_DECals-dataset-06166,1,1,0.5596
Galaxy10_DECals-dataset-03149,1,1,0.9327
Galaxy10_DECals-dataset-14808,3,3,1.0
Galaxy10_DECals-dataset-04265,1,1,0.3996
Galaxy10_DECals-dataset-14936,3,3,0.9333
Galaxy10_DECals-dataset-11891,2,0,0.3509
Galaxy10_DECals-dataset-07111,1,1,0.9919
Galaxy10_DECals-dataset-08384,2,2,0.6388
Galaxy10_DECals-dataset-08938,2,2,0.8956
Galaxy10_DECals-dataset-13110,2,2,0.5
Galaxy10_DECals-dataset-11682,2,1,0.7207
Galaxy10_DECals-dataset-06046,1,1,0.5906
Galaxy10_DECals-dataset-16512,3,3,0.7333
Galaxy10_DECals-dataset-06177,1,1,0.7334
Galaxy10_DECals-dataset-06408,1,1,0.5162
Galaxy10_DECals-dataset-01077,0,2,0.4467
Galaxy10_DECals-dataset-15603,3,3,1.0
Galaxy10_DECals-dataset-16928,3,3,0.7667
Galaxy10_DECals-dataset-12631,2,2,0.6024
Galaxy10_DECals-dataset-12985,2,2,0.7329
Galaxy10_DECals-dataset-06100,1,1,0.3416
Galaxy10_DECals-dataset-14327,2,2,0.8411
Galaxy10_DECals-dataset-07297,1,1,0.4379
Galaxy10_DECals-dataset-04523,1,1,0.946
Galaxy10_DECals-dataset-00335,0,3,0.6667
Galaxy10_DECals-dataset-09352,2,2,0.9473
Galaxy10_DECals-dataset-03673,1,1,0.8379
Galaxy10_DECals-dataset-11604,2,2,0.58
Galaxy10_DECals-dataset-01495,0,2,0.3774
Galaxy10_DECals-dataset-07586,1,1,0.7
Galaxy10_DECals-dataset-02893,0,2,0.6778
Galaxy10_DECals-dataset-12076,2,2,0.7637
Galaxy10_DECals-dataset-14911,3,3,0.7333
Galaxy10_DECals-dataset-14739,3,3,0.6667
Galaxy10_DECals-dataset-03394,1,1,0.4293
Galaxy10_DECals-dataset-07400,1,2,0.3771
Galaxy10_DECals-dataset-11783,2,2,0.45
Galaxy10_DECals-dataset-06287,1,1,0.7896
Galaxy10_DECals-dataset-13139,2,2,0.4895
Galaxy10_DECals-dataset-11590,2,2,0.8256
Galaxy10_DECals-dataset-16128,3,3,0.5133
Galaxy10_DECals-dataset-05800,1,1,0.5478
Galaxy10_DECals-dataset-07152,1,1,0.9491
Galaxy10_DECals-dataset-00201,0,2,0.9187
Galaxy10_DECals-dataset-01673,0,2,0.3601
Galaxy10_DECals-dataset-08436,2,2,0.7125
Galaxy10_DECals-dataset-00418,0,3,0.3
Galaxy10_DECals-dataset-01184,0,3,0.3667
Galaxy10_DECals-dataset-12506,2,2,0.3971
Galaxy10_DECals-dataset-16729,3,3,0.7148
Galaxy10_DECals-dataset-06337,1,2,0.5854
Galaxy10_DECals-dataset-11813,2,1,0.5642
Galaxy10_DECals-dataset-03921,1,1,0.5598
Galaxy10_DECals-dataset-06789,1,1,0.9809
Galaxy10_DECals-dataset-02000,0,1,0.6212
Galaxy10_DECals-dataset-15566,3,3,0.9667
Galaxy10_DECals-dataset-17480,3,3,0.9667
Galaxy10_DECals-dataset-12285,2,3,0.5333
Galaxy10_DECals-dataset-08344,2,2,0.635
Galaxy10_DECals-dataset-06763,1,1,0.59
Galaxy10_DECals-dataset-00161,0,2,0.5
Galaxy10_DECals-dataset-16553,3,3,0.8333
Galaxy10_DECals-dataset-16115,3,2,1.0
Galaxy10_DECals-dataset-12325,2,2,0.6992
Galaxy10_DECals-dataset-00262,0,2,0.5147
Galaxy10_DECals-dataset-12620,2,3,0.4264
Galaxy10_DECals-dataset-15354,3,2,0.4143
Galaxy10_DECals-dataset-01238,0,2,0.6166
Galaxy10_DECals-dataset-15428,3,3,0.9333
Galaxy10_DECals-dataset-02352,0,2,0.4359
Galaxy10_DECals-dataset-17707,3,3,0.8
Galaxy10_DECals-dataset-14317,2,2,0.7381
Galaxy10_DECals-dataset-01828,0,0,0.3886
Galaxy10_DECals-dataset-05913,1,1,0.5333
Galaxy10_DECals-dataset-07865,1,1,0.5802
Galaxy10_DECals-dataset-14849,3,3,0.9333
Galaxy10_DECals-dataset-15724,3,3,0.8633
Galaxy10_DECals-dataset-02415,0,2,0.6096
Galaxy10_DECals-dataset-13505,2,2,0.8126
Galaxy10_DECals-dataset-06634,1,1,0.7613
Galaxy10_DECals-dataset-03626,1,1,0.7677
Galaxy10_DECals-dataset-13370,2,2,0.5802
Galaxy10_DECals-dataset-04743,1,1,0.8531
Galaxy10_DECals-dataset-11356,2,2,0.8497
Galaxy10_DECals-dataset-00216,0,2,0.5049
Galaxy10_DECals-dataset-15431,3,3,0.8
Galaxy10_DECals-dataset-17537,3,3,0.7333
Galaxy10_DECals-dataset-01668,0,0,0.7056
Galaxy10_DECals-dataset-13847,2,2,0.5127
Galaxy10_DECals-dataset-15911,3,2,0.6968
Galaxy10_DECals-dataset-10943,2,2,0.6263
Galaxy10_DECals-dataset-04870,1,1,0.5298
Galaxy10_DECals-dataset-00536,0,2,0.6897
Galaxy10_DECals-dataset-02220,0,2,0.5622
Galaxy10_DECals-dataset-10261,2,2,0.5892
Galaxy10_DECals-dataset-12942,2,2,0.4311
Galaxy10_DECals-dataset-11872,2,2,0.761
Galaxy10_DECals-dataset-11605,2,2,0.7064
Galaxy10_DECals-dataset-16508,3,3,0.8
Galaxy10_DECals-dataset-02764,0,0,0.4905
Galaxy10_DECals-dataset-00011,0,1,0.4617
Galaxy10_DECals-dataset-03092,1,1,1.0
Galaxy10_DECals-dataset-12355,2,2,0.3908
Galaxy10_DECals-dataset-12306,2,2,0.7701
Galaxy10_DECals-dataset-11413,2,2,0.6842
Galaxy10_DECals-dataset-04292,1,1,0.7009
Galaxy10_DECals-dataset-05438,1,1,0.9029
Galaxy10_DECals-dataset-07949,2,2,0.6133
Galaxy10_DECals-dataset-06377,1,1,0.8297
Galaxy10_DECals-dataset-12809,2,2,0.7608
Galaxy10_DECals-dataset-10848,2,2,0.726
Galaxy10_DECals-dataset-15117,3,3,0.9667
Galaxy10_DECals-dataset-13557,2,2,0.6843
Galaxy10_DECals-dataset-14379,2,2,0.7116
Galaxy10_DECals-dataset-09748,2,2,0.4666
Galaxy10_DECals-dataset-00882,0,2,0.7357
Galaxy10_DECals-dataset-11651,2,2,0.6755
Galaxy10_DECals-dataset-09705,2,1,0.4052
Galaxy10_DECals-dataset-16444,3,3,0.5333
Galaxy10_DECals-dataset-16356,3,3,0.7333
Galaxy10_DECals-dataset-17255,3,2,0.6731
Galaxy10_DECals-dataset-06869,1,1,0.6681
Galaxy10_DECals-dataset-02544,0,2,0.5834
Galaxy10_DECals-dataset-04779,1,1,0.7118
Galaxy10_DECals-dataset-05156,1,1,0.8252
Galaxy10_DECals-dataset-17390,3,3,0.9667
Galaxy10_DECals-dataset-15438,3,0,0.4667
Galaxy10_DECals-dataset-02427,0,1,0.4083
Galaxy10_DECals-dataset-05766,1,1,0.5304
Galaxy10_DECals-dataset-14181,2,2,0.4673
Galaxy10_DECals-dataset-02141,0,2,0.8438
Galaxy10_DECals-dataset-05446,1,2,0.4943
Galaxy10_DECals-dataset-15454,3,3,0.9667
Galaxy10_DECals-dataset-14626,3,3,0.9667
Galaxy10_DECals-dataset-00009,0,2,0.4475
Galaxy10_DECals-dataset-14647,3,3,0.7222
Galaxy10_DECals-dataset-15818,3,3,1.0
Galaxy10_DECals-dataset-15605,3,3,0.9
Galaxy10_DECals-dataset-04407,1,1,0.6089
Galaxy10_DECals-dataset-12221,2,3,0.8
Galaxy10_DECals-dataset-01167,0,0,0.5722
Galaxy10_DECals-dataset-06560,1,2,0.445
Galaxy10_DECals-dataset-00703,0,2,0.4985
Galaxy10_DECals-dataset-14406,2,2,0.9112
Galaxy10_DECals-dataset-10455,2,2,0.5998
Galaxy10_DECals-dataset-09859,2,2,0.869
Galaxy10_DECals-dataset-13028,2,2,0.6966
Galaxy10_DECals-dataset-00852,0,1,0.795
Galaxy10_DECals-dataset-13927,2,2,0.4382
Galaxy10_DECals-dataset-11048,2,2,0.7483
Galaxy10_DECals-dataset-16476,3,3,0.7097
Galaxy10_DECals-dataset-03501,1,1,0.8979
Galaxy10_DECals-dataset-11382,2,2,0.594
Galaxy10_DECals-dataset-02512,0,2,0.5849
Galaxy10_DECals-dataset-14038,2,2,0.6168
Galaxy10_DECals-dataset-08495,2,2,0.601
Galaxy10_DECals-dataset-15955,3,3,0.8333
Galaxy10_DECals-dataset-10078,2,2,0.7565
Galaxy10_DECals-dataset-14399,2,2,0.7333
Galaxy10_DECals-dataset-09712,2,3,0.5324
Galaxy10_DECals-dataset-11249,2,2,0.8
Galaxy10_DECals-dataset-14209,2,0,0.4171
Galaxy10_DECals-dataset-07510,1,2,0.4115
Galaxy10_DECals-dataset-15833,3,3,0.9667
Galaxy10_DECals-dataset-01060,0,2,0.8071
Galaxy10_DECals-dataset-06123,1,2,0.6632
Galaxy10_DECals-dataset-04450,1,1,0.9577
Galaxy10_DECals-dataset-14010,2,2,0.4576
Galaxy10_DECals-dataset-02598,0,0,0.4831
Galaxy10_DECals-dataset-07327,1,0,0.5137
Galaxy10_DECals-dataset-12703,2,2,0.7603
