FILENAME,CLASS,LABEL,SCORE
Galaxy10_DECals-dataset-12020,2,2,0.8333
Galaxy10_DECals-dataset-03623,1,1,0.8833
Galaxy10_DECals-dataset-13747,2,2,0.7667
Galaxy10_DECals-dataset-06909,1,1,0.7
Galaxy10_DECals-dataset-12294,2,0,0.3667
Galaxy10_DECals-dataset-09848,2,2,0.7
Galaxy10_DECals-dataset-01504,0,0,0.4667
Galaxy10_DECals-dataset-07460,1,1,0.7667
Galaxy10_DECals-dataset-10726,2,2,0.4667
Galaxy10_DECals-dataset-05996,1,2,0.4333
Galaxy10_DECals-dataset-02139,0,3,0.4333
Galaxy10_DECals-dataset-04630,1,1,0.8
Galaxy10_DECals-dataset-14727,3,3,0.5667
Galaxy10_DECals-dataset-06572,1,2,0.4333
Galaxy10_DECals-dataset-14992,3,3,0.9333
Galaxy10_DECals-dataset-10778,2,2,0.5667
Galaxy10_DECals-dataset-12884,2,2,0.7
Galaxy10_DECals-dataset-10909,2,2,0.5778
Galaxy10_DECals-dataset-16865,3,3,0.6667
Galaxy10_DECals-dataset-08557,2,1,0.3667
Galaxy10_DECals-dataset-03548,1,1,0.7
Galaxy10_DECals-dataset-05030,1,1,0.4667
Galaxy10_DECals-dataset-02070,0,2,0.4
Galaxy10_DECals-dataset-00137,0,2,0.3333
Galaxy10_DECals-dataset-07874,1,1,0.4333
Galaxy10_DECals-dataset-15111,3,3,0.5333
Galaxy10_DECals-dataset-06146,1,1,0.8333
Galaxy10_DECals-dataset-13924,2,1,0.4667
Galaxy10_DECals-dataset-08234,2,2,0.4
Galaxy10_DECals-dataset-12662,2,2,0.9
Galaxy10_DECals-dataset-02196,0,0,0.3
Galaxy10_DECals-dataset-00540,0,2,0.6
Galaxy10_DECals-dataset-09903,2,2,0.5
Galaxy10_DECals-dataset-02039,0,0,0.4
Galaxy10_DECals-dataset-12199,2,2,0.9333
Galaxy10_DECals-dataset-01534,0,0,0.4
Galaxy10_DECals-dataset-17731,3,3,0.8
Galaxy10_DECals-dataset-06181,1,1,0.5867
Galaxy10_DECals-dataset-14422,2,2,0.6333
Galaxy10_DECals-dataset-02604,0,0,0.5667
Galaxy10_DECals-dataset-03271,1,1,0.6333
Galaxy10_DECals-dataset-06359,1,1,0.5667
Galaxy10_DECals-dataset-11301,2,2,0.7667
Galaxy10_DECals-dataset-03317,1,1,0.4667
Galaxy10_DECals-dataset-07383,1,1,0.6333
Galaxy10_DECals-dataset-08000,2,2,0.8
Galaxy10_DECals-dataset-15649,3,3,0.8
Galaxy10_DECals-dataset-16414,3,3,0.5667
Galaxy10_DECals-dataset-16908,3,3,0.5333
Galaxy10_DECals-dataset-09149,2,2,0.6667
Galaxy10_DECals-dataset-16781,3,3,0.4667
Galaxy10_DECals-dataset-00971,0,1,0.5333
Galaxy10_DECals-dataset-02870,0,0,0.5
Galaxy10_DECals-dataset-08810,2,2,0.7667
Galaxy10_DECals-dataset-06742,1,1,0.7667
Galaxy10_DECals-dataset-15868,3,3,0.4
Galaxy10_DECals-dataset-03564,1,1,0.9667
Galaxy10_DECals-dataset-14823,3,3,0.8556
Galaxy10_DECals-dataset-07513,1,2,0.6333
Galaxy10_DECals-dataset-15008,3,3,0.5667
Galaxy10_DECals-dataset-05300,1,2,0.4667
Galaxy10_DECals-dataset-11637,2,2,0.8
Galaxy10_DECals-dataset-02224,0,3,0.4333
Galaxy10_DECals-dataset-00851,0,1,0.7333
Galaxy10_DECals-dataset-16519,3,3,0.4
Galaxy10_DECals-dataset-02568,0,0,0.4
Galaxy10_DECals-dataset-10070,2,2,0.8333
Galaxy10_DECals-dataset-02060,0,2,0.4333
Galaxy10_DECals-dataset-09294,2,2,0.7
Galaxy10_DECals-dataset-09757,2,2,0.5
Galaxy10_DECals-dataset-13025,2,2,0.6333
Galaxy10_DECals-dataset-10615,2,2,0.9333
Galaxy10_DECals-dataset-07182,1,1,0.7667
Galaxy10_DECals-dataset-03704,1,1,0.9333
Galaxy10_DECals-dataset-00116,0,2,0.4167
Galaxy10_DECals-dataset-17384,3,3,0.7667
Galaxy10_DECals-dataset-12966,2,2,0.6
Galaxy10_DECals-dataset-08697,2,1,0.5
Galaxy10_DECals-dataset-03320,1,1,0.9
Galaxy10_DECals-dataset-10750,2,2,0.3333
Galaxy10_DECals-dataset-15708,3,0,0.3667
Galaxy10_DECals-dataset-06367,1,1,0.5333
Galaxy10_DECals-dataset-08247,2,2,0.3667
Galaxy10_DECals-dataset-08175,2,2,0.4333
Galaxy10_DECals-dataset-01863,0,1,0.3333
Galaxy10_DECals-dataset-07717,1,2,0.3333
Galaxy10_DECals-dataset-15343,3,3,0.8
Galaxy10_DECals-dataset-08995,2,2,0.5333
Galaxy10_DECals-dataset-15249,3,3,0.6667
Galaxy10_DECals-dataset-10813,2,2,0.8
Galaxy10_DECals-dataset-08184,2,2,0.6
Galaxy10_DECals-dataset-10454,2,2,0.8333
Galaxy10_DECals-dataset-06579,1,1,0.8333
Galaxy10_DECals-dataset-07511,1,2,0.5667
Galaxy10_DECals-dataset-05706,1,1,0.9
Galaxy10_DECals-dataset-13002,2,3,0.5
Galaxy10_DECals-dataset-04838,1,1,0.9
Galaxy10_DECals-dataset-06350,1,1,0.5
Galaxy10_DECals-dataset-09858,2,2,0.8667
Galaxy10_DECals-dataset-02495,0,3,0.5667
Galaxy10_DECals-dataset-03807,1,1,0.8333
Galaxy10_DECals-dataset-02267,0,0,0.4667
Galaxy10_DECals-dataset-07785,1,1,0.6
Galaxy10_DECals-dataset-05609,1,1,0.7
Galaxy10_DECals-dataset-00830,0,2,0.5667
Galaxy10_DECals-dataset-07960,2,2,0.5667
Galaxy10_DECals-dataset-03264,1,1,0.8333
Galaxy10_DECals-dataset-04581,1,1,0.8
Galaxy10_DECals-dataset-16093,3,3,0.7333
Galaxy10_DECals-dataset-03127,1,2,0.6333
Galaxy10_DECals-dataset-03758,1,1,0.9333
Galaxy10_DECals-dataset-04162,1,1,0.9333
Galaxy10_DECals-dataset-03602,1,1,0.7
Galaxy10_DECals-dataset-00868,0,0,0.4333
Galaxy10_DECals-dataset-08732,2,2,0.5333
Galaxy10_DECals-dataset-10911,2,2,0.6
Galaxy10_DECals-dataset-17262,3,3,0.9333
Galaxy10_DECals-dataset-09719,2,2,0.4
Galaxy10_DECals-dataset-03593,1,1,0.8333
Galaxy10_DECals-dataset-07933,1,1,0.4667
Galaxy10_DECals-dataset-00047,0,0,0.4333
Galaxy10_DECals-dataset-08746,2,2,0.9333
Galaxy10_DECals-dataset-16413,3,3,0.5667
Galaxy10_DECals-dataset-12617,2,2,0.4667
Galaxy10_DECals-dataset-04376,1,1,0.8
Galaxy10_DECals-dataset-15220,3,3,0.6
Galaxy10_DECals-dataset-08396,2,2,0.3
Galaxy10_DECals-dataset-08713,2,1,0.3333
Galaxy10_DECals-dataset-10451,2,2,0.7333
Galaxy10_DECals-dataset-00797,0,2,0.6667
Galaxy10_DECals-dataset-05528,1,1,0.5667
Galaxy10_DECals-dataset-06610,1,1,0.4667
Galaxy10_DECals-dataset-17619,3,3,0.6333
Galaxy10_DECals-dataset-09750,2,2,0.65
Galaxy10_DECals-dataset-01428,0,1,0.8
Galaxy10_DECals-dataset-05318,1,1,1.0
Galaxy10_DECals-dataset-12596,2,2,0.85
Galaxy10_DECals-dataset-11125,2,2,0.6
Galaxy10_DECals-dataset-08373,2,2,0.9333
Galaxy10_DECals-dataset-00189,0,2,0.5667
Galaxy10_DECals-dataset-01215,0,0,0.35
Galaxy10_DECals-dataset-05927,1,1,0.5333
Galaxy10_DECals-dataset-08153,2,2,0.4667
Galaxy10_DECals-dataset-10921,2,2,0.7667
Galaxy10_DECals-dataset-07508,1,1,0.6
Galaxy10_DECals-dataset-12010,2,2,0.7
Galaxy10_DECals-dataset-05657,1,1,0.8333
Galaxy10_DECals-dataset-13878,2,2,0.9333
Galaxy10_DECals-dataset-07030,1,1,0.9
Galaxy10_DECals-dataset-01312,0,0,0.4
Galaxy10_DECals-dataset-05312,1,1,0.8333
Galaxy10_DECals-dataset-17360,3,3,0.8
Galaxy10_DECals-dataset-05827,1,1,0.6
Galaxy10_DECals-dataset-15726,3,3,0.9333
Galaxy10_DECals-dataset-01485,0,0,0.4
Galaxy10_DECals-dataset-06597,1,1,0.7667
Galaxy10_DECals-dataset-01574,0,2,0.4
Galaxy10_DECals-dataset-05103,1,2,0.4667
Galaxy10_DECals-dataset-08550,2,2,0.5667
Galaxy10_DECals-dataset-01648,0,1,0.3667
Galaxy10_DECals-dataset-17139,3,3,0.4667
Galaxy10_DECals-dataset-08849,2,2,0.8333
Galaxy10_DECals-dataset-11746,2,2,0.9
Galaxy10_DECals-dataset-09500,2,2,0.5333
Galaxy10_DECals-dataset-15382,3,2,0.4667
Galaxy10_DECals-dataset-09377,2,2,0.6333
Galaxy10_DECals-dataset-09843,2,2,0.8333
Galaxy10_DECals-dataset-17002,3,3,0.5333
Galaxy10_DECals-dataset-04400,1,1,0.9333
Galaxy10_DECals-dataset-13736,2,2,0.4333
Galaxy10_DECals-dataset-10125,2,2,0.7333
Galaxy10_DECals-dataset-12614,2,2,0.7333
Galaxy10_DECals-dataset-15400,3,3,0.9667
Galaxy10_DECals-dataset-03339,1,1,0.3667
Galaxy10_DECals-dataset-11785,2,0,0.5
Galaxy10_DECals-dataset-15736,3,3,0.8
Galaxy10_DECals-dataset-08774,2,2,0.6333
Galaxy10_DECals-dataset-16334,3,3,0.8
Galaxy10_DECals-dataset-00224,0,2,0.8333
Galaxy10_DECals-dataset-14731,3,3,0.8667
Galaxy10_DECals-dataset-07435,1,1,0.8333
Galaxy10_DECals-dataset-05227,1,1,0.9667
Galaxy10_DECals-dataset-09253,2,2,0.7333
Galaxy10_DECals-dataset-12468,2,2,0.5333
Galaxy10_DECals-dataset-08694,2,2,0.5333
Galaxy10_DECals-dataset-09889,2,2,0.7333
Galaxy10_DECals-dataset-10191,2,2,0.7333
Galaxy10_DECals-dataset-13589,2,2,0.5333
Galaxy10_DECals-dataset-11411,2,2,0.9
Galaxy10_DECals-dataset-00248,0,0,0.3333
Galaxy10_DECals-dataset-01049,0,2,0.4
Galaxy10_DECals-dataset-01076,0,2,0.4667
Galaxy10_DECals-dataset-14656,3,3,0.5333
Galaxy10_DECals-dataset-11543,2,2,0.5667
Galaxy10_DECals-dataset-10662,2,2,0.6667
Galaxy10_DECals-dataset-02756,0,0,0.5
Galaxy10_DECals-dataset-09223,2,2,0.8
Galaxy10_DECals-dataset-16819,3,3,0.6
Galaxy10_DECals-dataset-16291,3,3,0.6
Galaxy10_DECals-dataset-03302,1,1,0.8667
Galaxy10_DECals-dataset-17296,3,3,0.5333
Galaxy10_DECals-dataset-01984,0,1,0.3
Galaxy10_DECals-dataset-13296,2,2,0.7333
Galaxy10_DECals-dataset-04525,1,1,0.9
Galaxy10_DECals-dataset-14297,2,2,0.5333
Galaxy10_DECals-dataset-03897,1,1,0.3667
Galaxy10_DECals-dataset-11042,2,2,0.6667
Galaxy10_DECals-dataset-09714,2,2,0.8333
Galaxy10_DECals-dataset-15007,3,2,0.5333
Galaxy10_DECals-dataset-09007,2,2,0.7
Galaxy10_DECals-dataset-16293,3,3,0.7
Galaxy10_DECals-dataset-06491,1,0,0.3
Galaxy10_DECals-dataset-17676,3,3,0.6667
Galaxy10_DECals-dataset-08073,2,2,0.6
Galaxy10_DECals-dataset-09879,2,2,0.5667
Galaxy10_DECals-dataset-03212,1,1,0.9333
Galaxy10_DECals-dataset-14516,3,3,0.7
Galaxy10_DECals-dataset-16189,3,3,0.7
Galaxy10_DECals-dataset-03629,1,1,0.5667
Galaxy10_DECals-dataset-13464,2,2,0.5333
Galaxy10_DECals-dataset-03123,1,1,0.6333
Galaxy10_DECals-dataset-14606,3,3,0.5667
Galaxy10_DECals-dataset-09834,2,2,0.8333
Galaxy10_DECals-dataset-16815,3,3,0.5333
Galaxy10_DECals-dataset-11990,2,2,0.6333
Galaxy10_DECals-dataset-15017,3,3,0.6667
Galaxy10_DECals-dataset-15817,3,3,0.5667
Galaxy10_DECals-dataset-06856,1,1,0.5
Galaxy10_DECals-dataset-00106,0,1,0.4
Galaxy10_DECals-dataset-01946,0,0,0.4333
Galaxy10_DECals-dataset-03011,1,1,0.9333
Galaxy10_DECals-dataset-06863,1,1,0.8333
Galaxy10_DECals-dataset-06563,1,1,0.4333
Galaxy10_DECals-dataset-07553,1,1,0.4333
Galaxy10_DECals-dataset-01059,0,2,0.4667
Galaxy10_DECals-dataset-04563,1,1,1.0
Galaxy10_DECals-dataset-10016,2,2,0.7333
Galaxy10_DECals-dataset-03160,1,1,0.6
Galaxy10_DECals-dataset-14449,3,3,0.7333
Galaxy10_DECals-dataset-14650,3,3,0.5
Galaxy10_DECals-dataset-01218,0,2,0.4333
Galaxy10_DECals-dataset-09016,2,2,0.8667
Galaxy10_DECals-dataset-15262,3,0,0.3333
Galaxy10_DECals-dataset-02565,0,0,0.4333
Galaxy10_DECals-dataset-13827,2,2,0.6333
Galaxy10_DECals-dataset-15567,3,3,0.3667
Galaxy10_DECals-dataset-08651,2,2,0.4667
Galaxy10_DECals-dataset-14250,2,2,0.4667
Galaxy10_DECals-dataset-03882,1,1,0.8333
Galaxy10_DECals-dataset-17730,3,3,0.6667
Galaxy10_DECals-dataset-12263,2,2,0.5667
Galaxy10_DECals-dataset-08908,2,2,0.7167
Galaxy10_DECals-dataset-01529,0,1,0.5667
Galaxy10_DECals-dataset-05138,1,1,0.6
Galaxy10_DECals-dataset-13650,2,2,0.5667
Galaxy10_DECals-dataset-15689,3,3,0.6667
Galaxy10_DECals-dataset-08467,2,2,0.6333
Galaxy10_DECals-dataset-10115,2,2,0.7333
Galaxy10_DECals-dataset-02874,0,3,0.3667
Galaxy10_DECals-dataset-00762,0,1,0.5333
Galaxy10_DECals-dataset-02914,0,2,0.5333
Galaxy10_DECals-dataset-13500,2,3,0.3667
Galaxy10_DECals-dataset-14796,3,3,0.4667
Galaxy10_DECals-dataset-15968,3,3,0.5
Galaxy10_DECals-dataset-05187,1,1,0.6333
Galaxy10_DECals-dataset-10741,2,2,0.5667
Galaxy10_DECals-dataset-07580,1,2,0.4667
Galaxy10_DECals-dataset-00659,0,1,0.9667
Galaxy10_DECals-dataset-03414,1,1,0.9
Galaxy10_DECals-dataset-00739,0,1,0.6333
Galaxy10_DECals-dataset-12722,2,2,0.6333
Galaxy10_DECals-dataset-03530,1,1,0.4667
Galaxy10_DECals-dataset-11678,2,1,0.5667
Galaxy10_DECals-dataset-16076,3,3,0.5333
Galaxy10_DECals-dataset-02603,0,2,0.3333
Galaxy10_DECals-dataset-15973,3,3,0.4167
Galaxy10_DECals-dataset-17594,3,3,0.5
Galaxy10_DECals-dataset-04578,1,1,0.7
Galaxy10_DECals-dataset-10215,2,2,0.9333
Galaxy10_DECals-dataset-08994,2,2,1.0
Galaxy10_DECals-dataset-09418,2,2,0.5667
Galaxy10_DECals-dataset-02441,0,0,0.4
Galaxy10_DECals-dataset-00302,0,2,0.6667
Galaxy10_DECals-dataset-10587,2,2,0.8333
Galaxy10_DECals-dataset-12715,2,2,0.6
Galaxy10_DECals-dataset-04148,1,1,0.9333
Galaxy10_DECals-dataset-07668,1,3,0.3667
Galaxy10_DECals-dataset-15581,3,3,0.7
Galaxy10_DECals-dataset-11178,2,2,0.8667
Galaxy10_DECals-dataset-09365,2,2,0.6667
Galaxy10_DECals-dataset-17007,3,3,0.4333
Galaxy10_DECals-dataset-14191,2,2,0.3333
Galaxy10_DECals-dataset-16936,3,2,0.4667
Galaxy10_DECals-dataset-15101,3,3,0.7667
Galaxy10_DECals-dataset-11320,2,2,0.8
Galaxy10_DECals-dataset-13760,2,2,0.4667
Galaxy10_DECals-dataset-05569,1,1,0.6
Galaxy10_DECals-dataset-10134,2,2,0.6
Galaxy10_DECals-dataset-04282,1,1,0.9333
Galaxy10_DECals-dataset-00770,0,2,0.6
Galaxy10_DECals-dataset-09052,2,2,0.7667
Galaxy10_DECals-dataset-15609,3,3,0.9
Galaxy10_DECals-dataset-13082,2,2,0.4333
Galaxy10_DECals-dataset-04948,1,1,0.5333
Galaxy10_DECals-dataset-00119,0,3,0.3667
Galaxy10_DECals-dataset-06170,1,1,0.6333
Galaxy10_DECals-dataset-16149,3,3,0.3667
Galaxy10_DECals-dataset-09042,2,2,0.9333
Galaxy10_DECals-dataset-10298,2,2,0.7333
Galaxy10_DECals-dataset-06282,1,1,0.6333
Galaxy10_DECals-dataset-00146,0,2,0.5
Galaxy10_DECals-dataset-13832,2,2,0.4
Galaxy10_DECals-dataset-15192,3,3,0.6
Galaxy10_DECals-dataset-03595,1,1,0.8667
Galaxy10_DECals-dataset-17453,3,3,0.8
Galaxy10_DECals-dataset-04904,1,1,0.52
Galaxy10_DECals-dataset-02048,0,3,0.4
Galaxy10_DECals-dataset-12968,2,2,0.6333
Galaxy10_DECals-dataset-10469,2,2,0.8
Galaxy10_DECals-dataset-15954,3,3,0.6
Galaxy10_DECals-dataset-10972,2,2,0.9667
Galaxy10_DECals-dataset-13279,2,2,0.8667
Galaxy10_DECals-dataset-10968,2,2,0.7
Galaxy10_DECals-dataset-06655,1,1,0.8333
Galaxy10_DECals-dataset-04734,1,1,0.4667
Galaxy10_DECals-dataset-01367,0,1,0.6333
Galaxy10_DECals-dataset-09812,2,2,0.6333
Galaxy10_DECals-dataset-14002,2,2,0.7333
Galaxy10_DECals-dataset-08552,2,2,0.6667
Galaxy10_DECals-dataset-01306,0,2,0.4667
Galaxy10_DECals-dataset-03002,1,1,0.7833
Galaxy10_DECals-dataset-02737,0,0,0.4333
Galaxy10_DECals-dataset-07424,1,1,0.4
Galaxy10_DECals-dataset-17612,3,3,0.3667
Galaxy10_DECals-dataset-00319,0,2,0.8333
Galaxy10_DECals-dataset-07303,1,1,0.7333
Galaxy10_DECals-dataset-10198,2,2,0.8833
Galaxy10_DECals-dataset-01155,0,0,0.5333
Galaxy10_DECals-dataset-12345,2,2,0.7083
Galaxy10_DECals-dataset-13141,2,2,0.8
Galaxy10_DECals-dataset-02716,0,2,0.4083
Galaxy10_DECals-dataset-09651,2,2,0.5667
Galaxy10_DECals-dataset-13369,2,2,0.9667
Galaxy10_DECals-dataset-03208,1,1,0.5667
Galaxy10_DECals-dataset-10056,2,2,0.4667
Galaxy10_DECals-dataset-14709,3,3,0.4667
Galaxy10_DECals-dataset-15929,3,3,0.8
Galaxy10_DECals-dataset-06509,1,1,0.7333
Galaxy10_DECals-dataset-13215,2,2,0.5333
Galaxy10_DECals-dataset-07547,1,1,0.4667
Galaxy10_DECals-dataset-07027,1,1,0.3
Galaxy10_DECals-dataset-11970,2,3,0.4667
Galaxy10_DECals-dataset-08811,2,0,0.4333
Galaxy10_DECals-dataset-01719,0,0,0.5667
Galaxy10_DECals-dataset-17389,3,3,0.7333
Galaxy10_DECals-dataset-05814,1,1,0.6
Galaxy10_DECals-dataset-04235,1,2,0.6
Galaxy10_DECals-dataset-15213,3,3,0.8333
Galaxy10_DECals-dataset-04592,1,1,0.8333
Galaxy10_DECals-dataset-02256,0,0,0.5667
Galaxy10_DECals-dataset-10368,2,2,0.6667
Galaxy10_DECals-dataset-08915,2,2,0.6667
Galaxy10_DECals-dataset-09335,2,2,0.7333
Galaxy10_DECals-dataset-17631,3,3,0.6333
Galaxy10_DECals-dataset-05033,1,1,0.7
Galaxy10_DECals-dataset-08992,2,2,0.7333
Galaxy10_DECals-dataset-10012,2,0,0.3
Galaxy10_DECals-dataset-07590,1,2,0.4333
Galaxy10_DECals-dataset-01030,0,2,0.6667
Galaxy10_DECals-dataset-12627,2,2,0.6667
Galaxy10_DECals-dataset-06431,1,1,0.4
Galaxy10_DECals-dataset-08904,2,2,0.8333
Galaxy10_DECals-dataset-11378,2,2,0.8667
Galaxy10_DECals-dataset-06510,1,1,0.5333
Galaxy10_DECals-dataset-09178,2,2,0.6333
Galaxy10_DECals-dataset-10449,2,2,0.5
Galaxy10_DECals-dataset-04760,1,1,0.6333
Galaxy10_DECals-dataset-04096,1,1,0.6
Galaxy10_DECals-dataset-14484,3,3,0.4
Galaxy10_DECals-dataset-00796,0,1,0.7667
Galaxy10_DECals-dataset-12778,2,2,0.5333
Galaxy10_DECals-dataset-02810,0,0,0.5
Galaxy10_DECals-dataset-01390,0,0,0.6
Galaxy10_DECals-dataset-11733,2,2,0.6667
Galaxy10_DECals-dataset-17667,3,3,0.6333
Galaxy10_DECals-dataset-03353,1,1,0.3333
Galaxy10_DECals-dataset-16325,3,3,0.4667
Galaxy10_DECals-dataset-15110,3,3,0.5333
Galaxy10_DECals-dataset-06027,1,2,0.6333
Galaxy10_DECals-dataset-10324,2,2,0.4333
Galaxy10_DECals-dataset-00539,0,2,0.8667
Galaxy10_DECals-dataset-07142,1,1,0.9
Galaxy10_DECals-dataset-12203,2,2,0.4667
Galaxy10_DECals-dataset-06854,1,1,0.5333
Galaxy10_DECals-dataset-11246,2,2,0.5
Galaxy10_DECals-dataset-16683,3,3,0.5
Galaxy10_DECals-dataset-08318,2,1,0.6
Galaxy10_DECals-dataset-15188,3,3,0.7667
Galaxy10_DECals-dataset-03765,1,1,0.7333
Galaxy10_DECals-dataset-02232,0,0,0.5667
Galaxy10_DECals-dataset-01823,0,0,0.4
Galaxy10_DECals-dataset-12710,2,2,0.7833
Galaxy10_DECals-dataset-03592,1,1,0.6333
Galaxy10_DECals-dataset-02235,0,2,0.5333
Galaxy10_DECals-dataset-16799,3,3,0.4333
Galaxy10_DECals-dataset-14667,3,2,0.4333
Galaxy10_DECals-dataset-05892,1,1,0.5333
Galaxy10_DECals-dataset-08206,2,2,0.8667
Galaxy10_DECals-dataset-12212,2,0,0.3333
Galaxy10_DECals-dataset-02983,1,1,0.8667
Galaxy10_DECals-dataset-02349,0,0,0.4333
Galaxy10_DECals-dataset-13101,2,0,0.4333
Galaxy10_DECals-dataset-17134,3,3,0.5667
Galaxy10_DECals-dataset-15859,3,3,0.8667
Galaxy10_DECals-dataset-09281,2,2,0.8
Galaxy10_DECals-dataset-08737,2,2,0.5
Galaxy10_DECals-dataset-12161,2,2,0.9333
Galaxy10_DECals-dataset-11204,2,2,0.6667
Galaxy10_DECals-dataset-15259,3,3,0.4333
Galaxy10_DECals-dataset-12724,2,3,0.7
Galaxy10_DECals-dataset-07078,1,2,0.4
Galaxy10_DECals-dataset-15831,3,3,0.9667
Galaxy10_DECals-dataset-12151,2,2,0.6333
Galaxy10_DECals-dataset-11078,2,2,0.9
Galaxy10_DECals-dataset-10278,2,2,0.6
Galaxy10_DECals-dataset-11837,2,2,0.8
Galaxy10_DECals-dataset-05247,1,1,0.8333
Galaxy10_DECals-dataset-13400,2,0,0.3667
Galaxy10_DECals-dataset-09955,2,2,0.7
Galaxy10_DECals-dataset-04953,1,1,0.8
Galaxy10_DECals-dataset-08855,2,2,0.7667
Galaxy10_DECals-dataset-15792,3,3,0.5
Galaxy10_DECals-dataset-16613,3,3,0.4667
Galaxy10_DECals-dataset-03843,1,2,0.4667
Galaxy10_DECals-dataset-04335,1,1,0.7
Galaxy10_DECals-dataset-08497,2,2,0.3333
Galaxy10_DECals-dataset-06180,1,2,0.4667
Galaxy10_DECals-dataset-11925,2,2,0.8667
Galaxy10_DECals-dataset-12692,2,2,0.8667
Galaxy10_DECals-dataset-12356,2,0,0.4667
Galaxy10_DECals-dataset-04893,1,1,0.6667
Galaxy10_DECals-dataset-10976,2,2,0.8333
Galaxy10_DECals-dataset-14049,2,2,0.5333
Galaxy10_DECals-dataset-03247,1,2,0.3667
Galaxy10_DECals-dataset-07816,1,1,0.3667
Galaxy10_DECals-dataset-14101,2,2,0.4667
Galaxy10_DECals-dataset-15376,3,2,0.4333
Galaxy10_DECals-dataset-13108,2,2,0.8
Galaxy10_DECals-dataset-05012,1,1,0.9
Galaxy10_DECals-dataset-17644,3,3,0.4
Galaxy10_DECals-dataset-10765,2,2,0.3667
Galaxy10_DECals-dataset-03422,1,0,0.4333
Galaxy10_DECals-dataset-00713,0,3,0.4167
Galaxy10_DECals-dataset-03473,1,2,0.5
Galaxy10_DECals-dataset-02626,0,0,0.4333
Galaxy10_DECals-dataset-03358,1,1,0.6333
Galaxy10_DECals-dataset-06737,1,1,0.7
Galaxy10_DECals-dataset-11877,2,0,0.3667
Galaxy10_DECals-dataset-09300,2,2,0.8333
Galaxy10_DECals-dataset-17512,3,3,0.7667
Galaxy10_DECals-dataset-06132,1,2,0.5
Galaxy10_DECals-dataset-09158,2,2,0.8667
Galaxy10_DECals-dataset-06830,1,1,0.6667
Galaxy10_DECals-dataset-06540,1,1,0.7
Galaxy10_DECals-dataset-03553,1,1,0.8
Galaxy10_DECals-dataset-05490,1,1,0.8
Galaxy10_DECals-dataset-14937,3,3,0.6
Galaxy10_DECals-dataset-03458,1,1,1.0
Galaxy10_DECals-dataset-01753,0,2,0.5667
Galaxy10_DECals-dataset-07962,2,0,0.3667
Galaxy10_DECals-dataset-10403,2,2,0.8
Galaxy10_DECals-dataset-14641,3,3,0.7333
Galaxy10_DECals-dataset-13983,2,0,0.4
Galaxy10_DECals-dataset-03033,1,1,0.9
Galaxy10_DECals-dataset-01209,0,0,0.4333
Galaxy10_DECals-dataset-03932,1,1,0.3667
Galaxy10_DECals-dataset-03754,1,1,0.9333
Galaxy10_DECals-dataset-15723,3,3,0.6333
Galaxy10_DECals-dataset-10952,2,2,0.5
Galaxy10_DECals-dataset-01686,0,1,0.5
Galaxy10_DECals-dataset-04130,1,0,0.4
Galaxy10_DECals-dataset-06470,1,1,0.8333
Galaxy10_DECals-dataset-12123,2,2,0.6
Galaxy10_DECals-dataset-16203,3,2,0.3667
Galaxy10_DECals-dataset-01020,0,2,0.3333
Galaxy10_DECals-dataset-12364,2,2,0.4667
Galaxy10_DECals-dataset-07200,1,1,0.7667
Galaxy10_DECals-dataset-11063,2,2,0.6667
Galaxy10_DECals-dataset-06488,1,1,0.5333
Galaxy10_DECals-dataset-06087,1,1,0.4333
Galaxy10_DECals-dataset-10289,2,2,0.8333
Galaxy10_DECals-dataset-10695,2,2,0.8667
Galaxy10_DECals-dataset-17123,3,3,0.5667
Galaxy10_DECals-dataset-03475,1,1,0.6
Galaxy10_DECals-dataset-04240,1,2,0.3667
Galaxy10_DECals-dataset-11325,2,2,0.4333
Galaxy10_DECals-dataset-07384,1,1,0.7
Galaxy10_DECals-dataset-16737,3,3,0.7667
Galaxy10_DECals-dataset-04088,1,1,0.5333
Galaxy10_DECals-dataset-07374,1,1,0.4667
Galaxy10_DECals-dataset-17136,3,3,0.6
Galaxy10_DECals-dataset-14901,3,3,0.7
Galaxy10_DECals-dataset-04749,1,1,0.5
Galaxy10_DECals-dataset-14249,2,3,0.4333
Galaxy10_DECals-dataset-15199,3,2,0.3667
Galaxy10_DECals-dataset-13342,2,2,0.7333
Galaxy10_DECals-dataset-04780,1,1,0.6667
Galaxy10_DECals-dataset-11346,2,2,0.6
Galaxy10_DECals-dataset-06109,1,1,0.4
Galaxy10_DECals-dataset-04312,1,1,1.0
Galaxy10_DECals-dataset-17199,3,3,0.5
Galaxy10_DECals-dataset-12202,2,2,0.4333
Galaxy10_DECals-dataset-15880,3,3,0.7
Galaxy10_DECals-dataset-07322,1,1,0.6667
Galaxy10_DECals-dataset-07427,1,1,0.8
Galaxy10_DECals-dataset-15147,3,3,0.4
Galaxy10_DECals-dataset-06481,1,1,0.5333
Galaxy10_DECals-dataset-14133,2,2,0.7333
Galaxy10_DECals-dataset-14943,3,3,0.6667
Galaxy10_DECals-dataset-13120,2,2,0.6333
Galaxy10_DECals-dataset-12201,2,2,0.8333
Galaxy10_DECals-dataset-16900,3,3,0.5333
Galaxy10_DECals-dataset-10514,2,2,0.4
