FILENAME,CLASS,LABEL,SCORE
Galaxy10_DECals-dataset-00768,0,5,0.3333
Galaxy10_DECals-dataset-08295,5,7,0.3667
Galaxy10_DECals-dataset-16621,9,9,0.4
Galaxy10_DECals-dataset-10997,6,5,0.5
Galaxy10_DECals-dataset-06499,3,3,0.5667
Galaxy10_DECals-dataset-02377,1,1,0.3
Galaxy10_DECals-dataset-07465,3,3,0.4
Galaxy10_DECals-dataset-16848,9,9,0.6333
Galaxy10_DECals-dataset-11445,6,7,0.4333
Galaxy10_DECals-dataset-07612,4,6,0.2667
Galaxy10_DECals-dataset-02014,1,9,0.3
Galaxy10_DECals-dataset-07975,5,8,0.4
Galaxy10_DECals-dataset-16144,9,9,0.8
Galaxy10_DECals-dataset-05418,2,2,0.5
Galaxy10_DECals-dataset-14925,8,8,0.5667
Galaxy10_DECals-dataset-06013,3,6,0.3333
Galaxy10_DECals-dataset-00032,0,7,0.3
Galaxy10_DECals-dataset-09054,5,7,0.4
Galaxy10_DECals-dataset-08682,5,5,0.2333
Galaxy10_DECals-dataset-16158,9,9,0.3
Galaxy10_DECals-dataset-09032,5,1,0.2333
Galaxy10_DECals-dataset-08326,5,5,0.4667
Galaxy10_DECals-dataset-04544,2,2,0.4667
Galaxy10_DECals-dataset-07419,3,3,0.7
Galaxy10_DECals-dataset-01843,1,1,0.5667
Galaxy10_DECals-dataset-14174,7,7,0.2
Galaxy10_DECals-dataset-11074,6,7,0.2667
Galaxy10_DECals-dataset-13347,7,1,0.3
Galaxy10_DECals-dataset-02282,1,1,0.3667
Galaxy10_DECals-dataset-03735,2,2,0.4667
Galaxy10_DECals-dataset-01665,1,1,0.4
Galaxy10_DECals-dataset-03545,2,1,0.3333
Galaxy10_DECals-dataset-16562,9,9,0.4
Galaxy10_DECals-dataset-00852,0,3,0.6333
Galaxy10_DECals-dataset-03753,2,2,0.9333
Galaxy10_DECals-dataset-00330,0,6,0.2667
Galaxy10_DECals-dataset-09067,5,5,0.3
Galaxy10_DECals-dataset-07965,5,5,0.3
Galaxy10_DECals-dataset-01986,1,1,0.2667
Galaxy10_DECals-dataset-13772,7,7,0.2667
Galaxy10_DECals-dataset-10567,6,5,0.4
Galaxy10_DECals-dataset-04172,2,7,0.2
Galaxy10_DECals-dataset-12760,7,5,0.2667
Galaxy10_DECals-dataset-15248,8,9,0.3667
Galaxy10_DECals-dataset-16980,9,9,0.7333
Galaxy10_DECals-dataset-07202,3,3,0.4333
Galaxy10_DECals-dataset-13742,7,7,0.3333
Galaxy10_DECals-dataset-07165,3,2,0.3
Galaxy10_DECals-dataset-05703,3,3,0.7333
Galaxy10_DECals-dataset-09478,5,5,0.2667
Galaxy10_DECals-dataset-13719,7,7,0.3333
Galaxy10_DECals-dataset-00555,0,2,0.6
Galaxy10_DECals-dataset-16162,9,4,0.2667
Galaxy10_DECals-dataset-04010,2,1,0.3667
Galaxy10_DECals-dataset-06415,3,3,0.7667
Galaxy10_DECals-dataset-16325,9,9,0.2
Galaxy10_DECals-dataset-04519,2,2,0.7
Galaxy10_DECals-dataset-00965,0,2,0.6
Galaxy10_DECals-dataset-14037,7,7,0.45
Galaxy10_DECals-dataset-11680,6,2,0.3667
Galaxy10_DECals-dataset-11429,6,3,0.3333
Galaxy10_DECals-dataset-15025,8,8,0.9333
Galaxy10_DECals-dataset-03364,2,2,0.2667
Galaxy10_DECals-dataset-13342,7,7,0.3333
Galaxy10_DECals-dataset-03180,2,2,0.3
Galaxy10_DECals-dataset-00509,0,8,0.3
Galaxy10_DECals-dataset-14038,7,7,0.2333
Galaxy10_DECals-dataset-05232,2,2,0.2667
Galaxy10_DECals-dataset-11906,7,5,0.2333
Galaxy10_DECals-dataset-10719,6,2,0.5
Galaxy10_DECals-dataset-04953,2,2,0.5
Galaxy10_DECals-dataset-12878,7,8,0.5
Galaxy10_DECals-dataset-04775,2,2,0.6333
Galaxy10_DECals-dataset-03258,2,2,0.5
Galaxy10_DECals-dataset-16421,9,9,0.3
Galaxy10_DECals-dataset-08079,5,5,0.4667
Galaxy10_DECals-dataset-02321,1,5,0.2667
Galaxy10_DECals-dataset-02873,1,1,0.1667
Galaxy10_DECals-dataset-12316,7,7,0.3333
Galaxy10_DECals-dataset-15755,8,8,0.7333
Galaxy10_DECals-dataset-06924,3,3,0.6333
Galaxy10_DECals-dataset-17015,9,9,0.4
Galaxy10_DECals-dataset-03107,2,2,0.7667
Galaxy10_DECals-dataset-10105,6,5,0.5333
Galaxy10_DECals-dataset-00251,0,7,0.3667
Galaxy10_DECals-dataset-15968,9,9,0.6333
Galaxy10_DECals-dataset-08117,5,5,0.5667
Galaxy10_DECals-dataset-04424,2,2,0.6333
Galaxy10_DECals-dataset-11240,6,6,0.4667
Galaxy10_DECals-dataset-17200,9,9,0.5
Galaxy10_DECals-dataset-16064,9,2,0.1667
Galaxy10_DECals-dataset-04752,2,2,0.7
Galaxy10_DECals-dataset-00733,0,7,0.2
Galaxy10_DECals-dataset-02304,1,1,0.3333
Galaxy10_DECals-dataset-13432,7,9,0.2667
Galaxy10_DECals-dataset-03840,2,2,0.8333
Galaxy10_DECals-dataset-01498,1,1,0.3667
Galaxy10_DECals-dataset-16482,9,9,0.5333
Galaxy10_DECals-dataset-15569,8,8,0.6333
Galaxy10_DECals-dataset-05944,3,3,0.2333
Galaxy10_DECals-dataset-10712,6,7,0.2667
Galaxy10_DECals-dataset-11228,6,6,0.4333
Galaxy10_DECals-dataset-04314,2,2,0.5
Galaxy10_DECals-dataset-16075,9,8,0.175
Galaxy10_DECals-dataset-12161,7,5,0.4333
Galaxy10_DECals-dataset-17466,9,3,0.3
Galaxy10_DECals-dataset-14954,8,8,0.6333
Galaxy10_DECals-dataset-11488,6,6,0.3333
Galaxy10_DECals-dataset-12129,7,5,0.3
Galaxy10_DECals-dataset-09647,5,5,0.3333
Galaxy10_DECals-dataset-11735,6,5,0.4333
Galaxy10_DECals-dataset-17586,9,9,0.6333
Galaxy10_DECals-dataset-10542,6,6,0.3333
Galaxy10_DECals-dataset-06252,3,3,0.7
Galaxy10_DECals-dataset-11205,6,5,0.2333
Galaxy10_DECals-dataset-09306,5,5,0.2333
Galaxy10_DECals-dataset-09937,5,7,0.3
Galaxy10_DECals-dataset-11900,7,3,0.3
Galaxy10_DECals-dataset-03932,2,2,0.2333
Galaxy10_DECals-dataset-08937,5,5,0.3667
Galaxy10_DECals-dataset-08881,5,5,0.3333
Galaxy10_DECals-dataset-03508,2,2,0.4
Galaxy10_DECals-dataset-11967,7,8,0.3
Galaxy10_DECals-dataset-15297,8,8,0.4333
Galaxy10_DECals-dataset-07278,3,3,0.4
Galaxy10_DECals-dataset-05600,3,3,0.3667
Galaxy10_DECals-dataset-09790,5,5,0.3
Galaxy10_DECals-dataset-03044,2,2,0.4333
Galaxy10_DECals-dataset-13736,7,1,0.3
Galaxy10_DECals-dataset-10641,6,2,0.3333
Galaxy10_DECals-dataset-11170,6,5,0.3333
Galaxy10_DECals-dataset-04912,2,5,0.2
Galaxy10_DECals-dataset-09121,5,6,0.3333
Galaxy10_DECals-dataset-12290,7,7,0.3333
Galaxy10_DECals-dataset-04459,2,2,0.3667
Galaxy10_DECals-dataset-06160,3,3,0.6333
Galaxy10_DECals-dataset-13092,7,7,0.2
Galaxy10_DECals-dataset-16805,9,9,0.5
Galaxy10_DECals-dataset-09483,5,5,0.3667
Galaxy10_DECals-dataset-05831,3,2,0.3667
Galaxy10_DECals-dataset-11469,6,5,0.2667
Galaxy10_DECals-dataset-06896,3,3,0.4667
Galaxy10_DECals-dataset-00805,0,3,0.6667
Galaxy10_DECals-dataset-06440,3,2,0.3667
Galaxy10_DECals-dataset-01861,1,1,0.2667
Galaxy10_DECals-dataset-04582,2,2,0.3333
Galaxy10_DECals-dataset-03052,2,3,0.3667
Galaxy10_DECals-dataset-09134,5,5,0.4
Galaxy10_DECals-dataset-08215,5,5,0.4667
Galaxy10_DECals-dataset-16885,9,9,0.4333
Galaxy10_DECals-dataset-06567,3,3,0.2667
Galaxy10_DECals-dataset-13718,7,7,0.3667
Galaxy10_DECals-dataset-06932,3,3,0.8333
Galaxy10_DECals-dataset-16590,9,9,0.4667
Galaxy10_DECals-dataset-03418,2,2,0.8667
Galaxy10_DECals-dataset-02986,2,2,0.6333
Galaxy10_DECals-dataset-16701,9,9,0.5333
Galaxy10_DECals-dataset-04508,2,2,0.5667
Galaxy10_DECals-dataset-00744,0,2,0.4667
Galaxy10_DECals-dataset-10005,6,0,0.1667
Galaxy10_DECals-dataset-09104,5,5,0.2667
Galaxy10_DECals-dataset-17400,9,9,0.4333
Galaxy10_DECals-dataset-08194,5,2,0.2667
Galaxy10_DECals-dataset-04561,2,2,0.7167
Galaxy10_DECals-dataset-02365,1,1,0.5667
Galaxy10_DECals-dataset-07277,3,3,0.5
Galaxy10_DECals-dataset-04241,2,2,0.7
Galaxy10_DECals-dataset-12977,7,7,0.3333
Galaxy10_DECals-dataset-02839,1,1,0.3333
Galaxy10_DECals-dataset-06646,3,3,0.7667
Galaxy10_DECals-dataset-07286,3,3,0.5
Galaxy10_DECals-dataset-09175,5,6,0.3333
Galaxy10_DECals-dataset-01366,1,1,0.2667
Galaxy10_DECals-dataset-08962,5,5,0.5
Galaxy10_DECals-dataset-06700,3,3,0.8
Galaxy10_DECals-dataset-14176,7,3,0.2
Galaxy10_DECals-dataset-05385,2,2,0.9
Galaxy10_DECals-dataset-04397,2,2,0.5333
Galaxy10_DECals-dataset-13389,7,0,0.2
Galaxy10_DECals-dataset-09337,5,5,0.3667
Galaxy10_DECals-dataset-15431,8,9,0.2
Galaxy10_DECals-dataset-05694,3,3,0.3
Galaxy10_DECals-dataset-03316,2,2,0.9667
Galaxy10_DECals-dataset-11019,6,5,0.4333
Galaxy10_DECals-dataset-03857,2,2,0.3333
Galaxy10_DECals-dataset-07679,4,9,0.3
Galaxy10_DECals-dataset-03673,2,2,0.4
Galaxy10_DECals-dataset-14503,8,8,0.2667
Galaxy10_DECals-dataset-07181,3,3,0.4667
Galaxy10_DECals-dataset-09136,5,6,0.3
Galaxy10_DECals-dataset-14730,8,8,0.3667
Galaxy10_DECals-dataset-14167,7,6,0.2667
Galaxy10_DECals-dataset-06505,3,3,0.5
Galaxy10_DECals-dataset-09456,5,7,0.3
Galaxy10_DECals-dataset-06325,3,3,0.7
Galaxy10_DECals-dataset-06805,3,3,0.2667
Galaxy10_DECals-dataset-14546,8,8,0.4
Galaxy10_DECals-dataset-13019,7,7,0.2333
Galaxy10_DECals-dataset-17142,9,9,0.3333
Galaxy10_DECals-dataset-05484,2,2,0.7
Galaxy10_DECals-dataset-05817,3,9,0.2
Galaxy10_DECals-dataset-17373,9,8,0.4667
Galaxy10_DECals-dataset-07650,4,1,0.1667
Galaxy10_DECals-dataset-13387,7,6,0.2
Galaxy10_DECals-dataset-15675,8,8,0.3333
Galaxy10_DECals-dataset-09814,5,3,0.3
Galaxy10_DECals-dataset-11152,6,8,0.2667
Galaxy10_DECals-dataset-17046,9,7,0.2667
Galaxy10_DECals-dataset-10625,6,7,0.3333
Galaxy10_DECals-dataset-08430,5,7,0.3333
Galaxy10_DECals-dataset-05590,3,3,0.3667
Galaxy10_DECals-dataset-07113,3,3,0.6667
Galaxy10_DECals-dataset-09816,5,9,0.3333
Galaxy10_DECals-dataset-14918,8,8,0.3
Galaxy10_DECals-dataset-11171,6,1,0.2667
Galaxy10_DECals-dataset-06219,3,2,0.4
Galaxy10_DECals-dataset-08115,5,2,0.2
Galaxy10_DECals-dataset-00627,0,6,0.2333
Galaxy10_DECals-dataset-15832,8,8,0.5667
Galaxy10_DECals-dataset-03326,2,2,0.8
Galaxy10_DECals-dataset-04451,2,2,0.3333
Galaxy10_DECals-dataset-15497,8,8,0.3667
Galaxy10_DECals-dataset-00829,0,2,0.7333
Galaxy10_DECals-dataset-14108,7,3,0.2667
Galaxy10_DECals-dataset-05657,3,3,0.5667
Galaxy10_DECals-dataset-17519,9,9,0.6333
Galaxy10_DECals-dataset-09178,5,6,0.3667
Galaxy10_DECals-dataset-17021,9,8,0.2333
Galaxy10_DECals-dataset-07119,3,3,0.6667
Galaxy10_DECals-dataset-10992,6,7,0.3
Galaxy10_DECals-dataset-00565,0,1,0.3333
Galaxy10_DECals-dataset-02252,1,1,0.4667
Galaxy10_DECals-dataset-15692,8,8,0.5333
Galaxy10_DECals-dataset-12999,7,7,0.3333
Galaxy10_DECals-dataset-07412,3,3,0.4333
Galaxy10_DECals-dataset-13792,7,7,0.3667
Galaxy10_DECals-dataset-10728,6,5,0.3667
Galaxy10_DECals-dataset-16919,9,9,0.3667
Galaxy10_DECals-dataset-17410,9,5,0.2
Galaxy10_DECals-dataset-17620,9,9,0.8333
Galaxy10_DECals-dataset-00919,0,7,0.4333
Galaxy10_DECals-dataset-14740,8,8,0.4333
Galaxy10_DECals-dataset-01122,1,3,0.2
Galaxy10_DECals-dataset-02992,2,2,0.4333
Galaxy10_DECals-dataset-13516,7,7,0.2667
Galaxy10_DECals-dataset-08069,5,7,0.3
Galaxy10_DECals-dataset-05548,2,2,0.2667
Galaxy10_DECals-dataset-07256,3,2,0.4
Galaxy10_DECals-dataset-15009,8,8,0.7333
Galaxy10_DECals-dataset-04449,2,2,0.5667
Galaxy10_DECals-dataset-16663,9,8,0.4667
Galaxy10_DECals-dataset-11641,6,1,0.2333
Galaxy10_DECals-dataset-07153,3,3,0.6333
Galaxy10_DECals-dataset-14354,7,7,0.3
Galaxy10_DECals-dataset-12144,7,8,0.2333
Galaxy10_DECals-dataset-12130,7,5,0.3667
Galaxy10_DECals-dataset-10402,6,6,0.4
Galaxy10_DECals-dataset-07280,3,3,0.6
Galaxy10_DECals-dataset-16850,9,9,0.6
Galaxy10_DECals-dataset-07132,3,3,0.5667
Galaxy10_DECals-dataset-04408,2,2,0.7333
Galaxy10_DECals-dataset-02190,1,1,0.3
Galaxy10_DECals-dataset-16513,9,9,0.3
Galaxy10_DECals-dataset-16249,9,9,0.8667
Galaxy10_DECals-dataset-09035,5,5,0.3
Galaxy10_DECals-dataset-13622,7,7,0.3333
Galaxy10_DECals-dataset-04066,2,2,0.5333
Galaxy10_DECals-dataset-14292,7,8,0.2333
Galaxy10_DECals-dataset-06449,3,3,0.8333
Galaxy10_DECals-dataset-06880,3,3,0.2667
Galaxy10_DECals-dataset-01420,1,1,0.1667
Galaxy10_DECals-dataset-13944,7,0,0.5667
Galaxy10_DECals-dataset-06183,3,2,0.2667
Galaxy10_DECals-dataset-11507,6,5,0.2667
Galaxy10_DECals-dataset-01105,1,1,0.4333
Galaxy10_DECals-dataset-07415,3,3,0.6
Galaxy10_DECals-dataset-02274,1,1,0.4333
Galaxy10_DECals-dataset-09778,5,3,0.2
Galaxy10_DECals-dataset-15400,8,8,0.7333
Galaxy10_DECals-dataset-17040,9,9,0.4667
Galaxy10_DECals-dataset-05593,3,0,0.1333
Galaxy10_DECals-dataset-03135,2,2,0.7
Galaxy10_DECals-dataset-10129,6,6,0.2333
Galaxy10_DECals-dataset-04691,2,2,0.5
Galaxy10_DECals-dataset-10347,6,7,0.3333
Galaxy10_DECals-dataset-11244,6,6,0.4667
Galaxy10_DECals-dataset-16082,9,9,0.2667
Galaxy10_DECals-dataset-06272,3,3,0.3
Galaxy10_DECals-dataset-04320,2,2,0.5667
Galaxy10_DECals-dataset-02413,1,1,0.7333
Galaxy10_DECals-dataset-01073,0,7,0.3667
Galaxy10_DECals-dataset-08797,5,5,0.3
Galaxy10_DECals-dataset-01365,1,9,0.4333
Galaxy10_DECals-dataset-01382,1,7,0.3
Galaxy10_DECals-dataset-08475,5,7,0.2667
Galaxy10_DECals-dataset-16323,9,9,0.4333
Galaxy10_DECals-dataset-06594,3,3,0.2667
Galaxy10_DECals-dataset-08310,5,5,0.2667
Galaxy10_DECals-dataset-07556,3,3,0.4333
Galaxy10_DECals-dataset-03527,2,2,0.8667
Galaxy10_DECals-dataset-00230,0,1,0.2
Galaxy10_DECals-dataset-14461,8,5,0.2333
Galaxy10_DECals-dataset-14505,8,8,0.3667
Galaxy10_DECals-dataset-13512,7,1,0.2
Galaxy10_DECals-dataset-10613,6,5,0.5667
Galaxy10_DECals-dataset-06688,3,3,0.5
Galaxy10_DECals-dataset-02049,1,1,0.2778
Galaxy10_DECals-dataset-17496,9,8,0.8
Galaxy10_DECals-dataset-16315,9,9,0.6
Galaxy10_DECals-dataset-08143,5,3,0.2333
Galaxy10_DECals-dataset-01139,1,1,0.3
Galaxy10_DECals-dataset-10532,6,6,0.3333
Galaxy10_DECals-dataset-16722,9,9,0.5
Galaxy10_DECals-dataset-02396,1,1,0.4
Galaxy10_DECals-dataset-15782,8,8,0.7333
Galaxy10_DECals-dataset-02120,1,1,0.2333
Galaxy10_DECals-dataset-16239,9,9,0.3667
Galaxy10_DECals-dataset-08060,5,1,0.3333
Galaxy10_DECals-dataset-00253,0,1,0.2667
Galaxy10_DECals-dataset-03498,2,2,0.3667
Galaxy10_DECals-dataset-07589,3,3,0.3333
Galaxy10_DECals-dataset-17067,9,9,0.6333
Galaxy10_DECals-dataset-02299,1,1,0.2667
Galaxy10_DECals-dataset-09179,5,5,0.5333
Galaxy10_DECals-dataset-07832,4,3,0.2667
Galaxy10_DECals-dataset-04271,2,2,0.7
Galaxy10_DECals-dataset-08070,5,7,0.4667
Galaxy10_DECals-dataset-06790,3,3,0.4667
Galaxy10_DECals-dataset-09784,5,5,0.3667
Galaxy10_DECals-dataset-00121,0,5,0.2667
Galaxy10_DECals-dataset-16669,9,8,0.3
Galaxy10_DECals-dataset-15883,9,1,0.2667
Galaxy10_DECals-dataset-01000,0,7,0.2333
Galaxy10_DECals-dataset-16837,9,9,0.7
Galaxy10_DECals-dataset-17266,9,9,0.4333
Galaxy10_DECals-dataset-09734,5,7,0.4333
Galaxy10_DECals-dataset-06570,3,3,0.4
Galaxy10_DECals-dataset-00637,0,7,0.2667
Galaxy10_DECals-dataset-00013,0,7,0.3
Galaxy10_DECals-dataset-14370,7,7,0.4
Galaxy10_DECals-dataset-11174,6,6,0.2667
Galaxy10_DECals-dataset-12445,7,7,0.2667
Galaxy10_DECals-dataset-14079,7,2,0.2
Galaxy10_DECals-dataset-17257,9,8,0.2667
Galaxy10_DECals-dataset-02460,1,1,0.5
Galaxy10_DECals-dataset-02584,1,1,0.4
Galaxy10_DECals-dataset-05039,2,2,0.5333
Galaxy10_DECals-dataset-13215,7,7,0.3667
Galaxy10_DECals-dataset-14218,7,5,0.2667
Galaxy10_DECals-dataset-08268,5,6,0.2333
Galaxy10_DECals-dataset-15944,9,9,0.5333
Galaxy10_DECals-dataset-07608,4,9,0.3333
Galaxy10_DECals-dataset-08172,5,6,0.4
Galaxy10_DECals-dataset-04812,2,2,0.4667
Galaxy10_DECals-dataset-13921,7,6,0.3333
Galaxy10_DECals-dataset-13084,7,7,0.2333
Galaxy10_DECals-dataset-15662,8,8,0.8667
Galaxy10_DECals-dataset-12270,7,7,0.3667
Galaxy10_DECals-dataset-08622,5,5,0.4667
Galaxy10_DECals-dataset-13050,7,6,0.3667
Galaxy10_DECals-dataset-00267,0,9,0.1667
Galaxy10_DECals-dataset-08068,5,5,0.5
Galaxy10_DECals-dataset-13243,7,7,0.4
Galaxy10_DECals-dataset-15506,8,8,0.6
Galaxy10_DECals-dataset-15238,8,8,0.8333
Galaxy10_DECals-dataset-16209,9,9,0.7
Galaxy10_DECals-dataset-06877,3,3,0.4667
Galaxy10_DECals-dataset-02922,1,1,0.5333
Galaxy10_DECals-dataset-06565,3,3,0.6667
Galaxy10_DECals-dataset-06011,3,2,0.2778
Galaxy10_DECals-dataset-17718,9,8,0.2333
Galaxy10_DECals-dataset-16721,9,9,0.5
Galaxy10_DECals-dataset-01512,1,1,0.3333
Galaxy10_DECals-dataset-04019,2,2,0.6
Galaxy10_DECals-dataset-12628,7,7,0.2333
Galaxy10_DECals-dataset-01331,1,2,0.6333
Galaxy10_DECals-dataset-06890,3,2,0.2
Galaxy10_DECals-dataset-00492,0,6,0.3333
Galaxy10_DECals-dataset-16116,9,8,0.4
Galaxy10_DECals-dataset-14845,8,8,0.6333
Galaxy10_DECals-dataset-03156,2,2,0.4667
Galaxy10_DECals-dataset-09034,5,7,0.2333
Galaxy10_DECals-dataset-01818,1,1,0.3583
Galaxy10_DECals-dataset-02952,2,2,0.7667
Galaxy10_DECals-dataset-02828,1,1,0.3333
Galaxy10_DECals-dataset-11950,7,7,0.3667
Galaxy10_DECals-dataset-12964,7,1,0.2
Galaxy10_DECals-dataset-12235,7,9,0.7
Galaxy10_DECals-dataset-11935,7,7,0.4
Galaxy10_DECals-dataset-00471,0,9,0.3
Galaxy10_DECals-dataset-10399,6,3,0.5
Galaxy10_DECals-dataset-12336,7,7,0.3667
Galaxy10_DECals-dataset-17510,9,9,0.6667
Galaxy10_DECals-dataset-03806,2,2,1.0
Galaxy10_DECals-dataset-09234,5,5,0.5667
Galaxy10_DECals-dataset-02838,1,1,0.3
Galaxy10_DECals-dataset-12208,7,5,0.2333
Galaxy10_DECals-dataset-13374,7,7,0.3667
Galaxy10_DECals-dataset-16473,9,9,0.5
Galaxy10_DECals-dataset-08336,5,2,0.3333
Galaxy10_DECals-dataset-13518,7,1,0.2667
Galaxy10_DECals-dataset-10480,6,7,0.3111
Galaxy10_DECals-dataset-10690,6,7,0.2667
Galaxy10_DECals-dataset-13283,7,1,0.7333
Galaxy10_DECals-dataset-04981,2,2,0.4667
Galaxy10_DECals-dataset-16630,9,9,0.6333
Galaxy10_DECals-dataset-01838,1,3,0.3333
Galaxy10_DECals-dataset-07523,3,3,0.3333
Galaxy10_DECals-dataset-05267,2,2,0.8333
Galaxy10_DECals-dataset-08518,5,5,0.3667
Galaxy10_DECals-dataset-02732,1,1,0.4667
Galaxy10_DECals-dataset-03227,2,2,0.4667
Galaxy10_DECals-dataset-12856,7,5,0.2
Galaxy10_DECals-dataset-15652,8,6,0.2333
Galaxy10_DECals-dataset-03876,2,2,0.8333
Galaxy10_DECals-dataset-03726,2,2,0.5667
Galaxy10_DECals-dataset-06710,3,3,0.7
Galaxy10_DECals-dataset-00080,0,9,0.3
Galaxy10_DECals-dataset-13681,7,7,0.2333
Galaxy10_DECals-dataset-09924,5,5,0.2333
Galaxy10_DECals-dataset-08493,5,1,0.3
Galaxy10_DECals-dataset-01644,1,3,0.2333
Galaxy10_DECals-dataset-11177,6,6,0.3667
Galaxy10_DECals-dataset-05891,3,3,0.3
Galaxy10_DECals-dataset-03590,2,2,0.5333
Galaxy10_DECals-dataset-04456,2,2,0.3333
Galaxy10_DECals-dataset-10851,6,5,0.2667
Galaxy10_DECals-dataset-06788,3,7,0.3
Galaxy10_DECals-dataset-05872,3,3,0.2667
Galaxy10_DECals-dataset-05003,2,2,0.2667
Galaxy10_DECals-dataset-16363,9,9,0.6333
Galaxy10_DECals-dataset-08964,5,7,0.3667
Galaxy10_DECals-dataset-07622,4,9,0.4
Galaxy10_DECals-dataset-07161,3,3,0.6
Galaxy10_DECals-dataset-09500,5,5,0.2
Galaxy10_DECals-dataset-15276,8,8,0.4667
Galaxy10_DECals-dataset-13567,7,7,0.2667
Galaxy10_DECals-dataset-08965,5,6,0.3333
Galaxy10_DECals-dataset-07143,3,3,0.7667
Galaxy10_DECals-dataset-04578,2,2,0.7
Galaxy10_DECals-dataset-17671,9,8,0.2667
Galaxy10_DECals-dataset-12799,7,7,0.4
Galaxy10_DECals-dataset-08866,5,6,0.3
Galaxy10_DECals-dataset-10956,6,5,0.2333
Galaxy10_DECals-dataset-09482,5,5,0.4
Galaxy10_DECals-dataset-07160,3,3,0.6667
Galaxy10_DECals-dataset-06494,3,3,0.7667
Galaxy10_DECals-dataset-09521,5,7,0.2667
Galaxy10_DECals-dataset-17463,9,9,0.5
Galaxy10_DECals-dataset-14806,8,9,0.5
Galaxy10_DECals-dataset-17485,9,9,0.5
Galaxy10_DECals-dataset-06029,3,3,0.4333
Galaxy10_DECals-dataset-04022,2,2,0.6333
Galaxy10_DECals-dataset-11008,6,6,0.4
Galaxy10_DECals-dataset-15013,8,8,0.5333
Galaxy10_DECals-dataset-09685,5,3,0.3333
Galaxy10_DECals-dataset-06618,3,3,0.6333
Galaxy10_DECals-dataset-12211,7,7,0.2333
Galaxy10_DECals-dataset-12544,7,7,0.3
Galaxy10_DECals-dataset-00151,0,7,0.3
Galaxy10_DECals-dataset-17322,9,8,0.2
Galaxy10_DECals-dataset-07567,3,3,0.1778
Galaxy10_DECals-dataset-01257,1,1,0.5
Galaxy10_DECals-dataset-13560,7,8,0.4667
Galaxy10_DECals-dataset-12486,7,5,0.3
Galaxy10_DECals-dataset-08631,5,7,0.6667
Galaxy10_DECals-dataset-09828,5,5,0.4333
Galaxy10_DECals-dataset-06806,3,3,0.6667
Galaxy10_DECals-dataset-15579,8,8,0.3667
Galaxy10_DECals-dataset-03921,2,2,0.5333
Galaxy10_DECals-dataset-02735,1,2,0.3333
Galaxy10_DECals-dataset-02078,1,1,0.4111
Galaxy10_DECals-dataset-14516,8,8,0.5
Galaxy10_DECals-dataset-10113,6,5,0.3333
Galaxy10_DECals-dataset-13690,7,7,0.2333
Galaxy10_DECals-dataset-02691,1,1,0.4
Galaxy10_DECals-dataset-02083,1,2,0.2
Galaxy10_DECals-dataset-00348,0,9,0.2667
Galaxy10_DECals-dataset-08826,5,5,0.3333
Galaxy10_DECals-dataset-11821,7,2,0.2667
Galaxy10_DECals-dataset-14912,8,9,0.4667
Galaxy10_DECals-dataset-00384,0,7,0.3333
Galaxy10_DECals-dataset-03353,2,7,0.2
Galaxy10_DECals-dataset-02217,1,1,0.3333
Galaxy10_DECals-dataset-05852,3,3,0.3333
Galaxy10_DECals-dataset-03292,2,2,0.6667
Galaxy10_DECals-dataset-12348,7,6,0.3
Galaxy10_DECals-dataset-12241,7,3,0.2667
Galaxy10_DECals-dataset-08195,5,6,0.4333
Galaxy10_DECals-dataset-10654,6,5,0.3
Galaxy10_DECals-dataset-10495,6,7,0.3
Galaxy10_DECals-dataset-10791,6,7,0.5
Galaxy10_DECals-dataset-01617,1,1,0.3333
Galaxy10_DECals-dataset-09555,5,5,0.4
Galaxy10_DECals-dataset-06465,3,3,0.3
Galaxy10_DECals-dataset-14171,7,7,0.5
Galaxy10_DECals-dataset-04376,2,2,0.7
Galaxy10_DECals-dataset-11210,6,6,0.6
Galaxy10_DECals-dataset-16408,9,9,0.4333
Galaxy10_DECals-dataset-10010,6,6,0.2667
Galaxy10_DECals-dataset-14229,7,1,0.2333
Galaxy10_DECals-dataset-02509,1,1,0.4
Galaxy10_DECals-dataset-00550,0,5,0.3
Galaxy10_DECals-dataset-07098,3,3,0.4667
Galaxy10_DECals-dataset-06284,3,3,0.5
Galaxy10_DECals-dataset-17467,9,9,0.5333
Galaxy10_DECals-dataset-01549,1,1,0.5667
Galaxy10_DECals-dataset-00794,0,3,0.8
Galaxy10_DECals-dataset-02682,1,6,0.2333
Galaxy10_DECals-dataset-05562,2,2,0.4
Galaxy10_DECals-dataset-04053,2,2,0.7
Galaxy10_DECals-dataset-09756,5,6,0.3
Galaxy10_DECals-dataset-13490,7,6,0.2333
Galaxy10_DECals-dataset-14717,8,9,0.3889
Galaxy10_DECals-dataset-06436,3,3,0.5667
Galaxy10_DECals-dataset-04217,2,2,0.5667
Galaxy10_DECals-dataset-00772,0,2,0.2667
Galaxy10_DECals-dataset-02378,1,1,0.4
Galaxy10_DECals-dataset-06244,3,3,0.3667
Galaxy10_DECals-dataset-13126,7,7,0.4667
Galaxy10_DECals-dataset-06789,3,3,0.3667
Galaxy10_DECals-dataset-10235,6,5,0.3667
Galaxy10_DECals-dataset-06120,3,3,0.4333
Galaxy10_DECals-dataset-02423,1,1,0.4
