FILENAME,CLASS,SPLIT
Galaxy10_DECals-dataset-10858,1,test
Galaxy10_DECals-dataset-10859,1,test
Galaxy10_DECals-dataset-10860,1,test
Galaxy10_DECals-dataset-10861,1,test
Galaxy10_DECals-dataset-10862,1,test
Galaxy10_DECals-dataset-10863,1,test
Galaxy10_DECals-dataset-10864,1,test
Galaxy10_DECals-dataset-10865,1,test
Galaxy10_DECals-dataset-10866,1,test
Galaxy10_DECals-dataset-10867,1,test
Galaxy10_DECals-dataset-10868,1,test
Galaxy10_DECals-dataset-10869,1,test
Galaxy10_DECals-dataset-10870,1,test
Galaxy10_DECals-dataset-10871,1,test
Galaxy10_DECals-dataset-10872,1,test
Galaxy10_DECals-dataset-10873,1,test
Galaxy10_DECals-dataset-10874,1,test
Galaxy10_DECals-dataset-10875,1,test
Galaxy10_DECals-dataset-10876,1,test
Galaxy10_DECals-dataset-10877,1,test
Galaxy10_DECals-dataset-10878,1,test
Galaxy10_DECals-dataset-10879,1,test
Galaxy10_DECals-dataset-10880,1,test
Galaxy10_DECals-dataset-10881,1,test
Galaxy10_DECals-dataset-10882,1,test
Galaxy10_DECals-dataset-10883,1,test
Galaxy10_DECals-dataset-10884,1,test
Galaxy10_DECals-dataset-10885,1,test
Galaxy10_DECals-dataset-10886,1,test
Galaxy10_DECals-dataset-10887,1,test
Galaxy10_DECals-dataset-10888,1,test
Galaxy10_DECals-dataset-10889,1,test
Galaxy10_DECals-dataset-10890,1,test
Galaxy10_DECals-dataset-10891,1,test
Galaxy10_DECals-dataset-10892,1,test
Galaxy10_DECals-dataset-10893,1,test
Galaxy10_DECals-dataset-10894,1,test
Galaxy10_DECals-dataset-10895,1,test
Galaxy10_DECals-dataset-10896,1,test
Galaxy10_DECals-dataset-10897,1,test
Galaxy10_DECals-dataset-10898,1,test
Galaxy10_DECals-dataset-10899,1,test
Galaxy10_DECals-dataset-10900,1,test
Galaxy10_DECals-dataset-10901,1,test
Galaxy10_DECals-dataset-10902,1,test
Galaxy10_DECals-dataset-10903,1,test
Galaxy10_DECals-dataset-10904,1,test
Galaxy10_DECals-dataset-10905,1,test
Galaxy10_DECals-dataset-10906,1,test
Galaxy10_DECals-dataset-10907,1,test
Galaxy10_DECals-dataset-10908,1,test
Galaxy10_DECals-dataset-10909,1,test
Galaxy10_DECals-dataset-10910,1,test
Galaxy10_DECals-dataset-10911,1,test
Galaxy10_DECals-dataset-10912,1,test
Galaxy10_DECals-dataset-10913,1,test
Galaxy10_DECals-dataset-10914,1,test
Galaxy10_DECals-dataset-10915,1,test
Galaxy10_DECals-dataset-10916,1,test
Galaxy10_DECals-dataset-10917,1,test
Galaxy10_DECals-dataset-10918,1,test
Galaxy10_DECals-dataset-10919,1,test
Galaxy10_DECals-dataset-10920,1,test
Galaxy10_DECals-dataset-10921,1,test
Galaxy10_DECals-dataset-10922,1,test
Galaxy10_DECals-dataset-10923,1,test
Galaxy10_DECals-dataset-10924,1,test
Galaxy10_DECals-dataset-10925,1,test
Galaxy10_DECals-dataset-10926,1,test
Galaxy10_DECals-dataset-10927,1,test
Galaxy10_DECals-dataset-10928,1,test
Galaxy10_DECals-dataset-10929,1,test
Galaxy10_DECals-dataset-10930,1,test
Galaxy10_DECals-dataset-10931,1,test
Galaxy10_DECals-dataset-10932,1,test
Galaxy10_DECals-dataset-10933,1,test
Galaxy10_DECals-dataset-10934,1,test
Galaxy10_DECals-dataset-10935,1,test
Galaxy10_DECals-dataset-10936,1,test
Galaxy10_DECals-dataset-10937,1,test
Galaxy10_DECals-dataset-10938,1,test
Galaxy10_DECals-dataset-10939,1,test
Galaxy10_DECals-dataset-10940,1,test
Galaxy10_DECals-dataset-10941,1,test
Galaxy10_DECals-dataset-10942,1,test
Galaxy10_DECals-dataset-10943,1,test
Galaxy10_DECals-dataset-10944,1,test
Galaxy10_DECals-dataset-10945,1,test
Galaxy10_DECals-dataset-10946,1,test
Galaxy10_DECals-dataset-10947,1,test
Galaxy10_DECals-dataset-10948,1,test
Galaxy10_DECals-dataset-10949,1,test
Galaxy10_DECals-dataset-10950,1,test
Galaxy10_DECals-dataset-10951,1,test
Galaxy10_DECals-dataset-10952,1,test
Galaxy10_DECals-dataset-10953,1,test
Galaxy10_DECals-dataset-10954,1,test
Galaxy10_DECals-dataset-10955,1,test
Galaxy10_DECals-dataset-10956,1,test
Galaxy10_DECals-dataset-10957,1,test
Galaxy10_DECals-dataset-10958,1,test
Galaxy10_DECals-dataset-10959,1,test
Galaxy10_DECals-dataset-10960,1,test
Galaxy10_DECals-dataset-10961,1,test
Galaxy10_DECals-dataset-10962,1,test
Galaxy10_DECals-dataset-10963,1,test
Galaxy10_DECals-dataset-10964,1,test
Galaxy10_DECals-dataset-10965,1,test
Galaxy10_DECals-dataset-10966,1,test
Galaxy10_DECals-dataset-10967,1,test
Galaxy10_DECals-dataset-10968,1,test
Galaxy10_DECals-dataset-10969,1,test
Galaxy10_DECals-dataset-10970,1,test
Galaxy10_DECals-dataset-10971,1,test
Galaxy10_DECals-dataset-10972,1,test
Galaxy10_DECals-dataset-10973,1,test
Galaxy10_DECals-dataset-10974,1,test
Galaxy10_DECals-dataset-10975,1,test
Galaxy10_DECals-dataset-10976,1,test
Galaxy10_DECals-dataset-10977,1,test
Galaxy10_DECals-dataset-10978,1,test
Galaxy10_DECals-dataset-10979,1,test
Galaxy10_DECals-dataset-10980,1,test
Galaxy10_DECals-dataset-10981,1,test
Galaxy10_DECals-dataset-10982,1,test
Galaxy10_DECals-dataset-10983,1,test
Galaxy10_DECals-dataset-10984,1,test
Galaxy10_DECals-dataset-10985,1,test
Galaxy10_DECals-dataset-10986,1,test
Galaxy10_DECals-dataset-10987,1,test
Galaxy10_DECals-dataset-10988,1,test
Galaxy10_DECals-dataset-10989,1,test
Galaxy10_DECals-dataset-10990,1,test
Galaxy10_DECals-dataset-10991,1,test
Galaxy10_DECals-dataset-10992,1,test
Galaxy10_DECals-dataset-10993,1,test
Galaxy10_DECals-dataset-10994,1,test
Galaxy10_DECals-dataset-10995,1,test
Galaxy10_DECals-dataset-10996,1,test
Galaxy10_DECals-dataset-10997,1,test
Galaxy10_DECals-dataset-10998,1,test
Galaxy10_DECals-dataset-10999,1,test
Galaxy10_DECals-dataset-11000,1,test
Galaxy10_DECals-dataset-11001,1,test
Galaxy10_DECals-dataset-11002,1,test
Galaxy10_DECals-dataset-11003,1,test
Galaxy10_DECals-dataset-11004,1,test
Galaxy10_DECals-dataset-11005,1,test
Galaxy10_DECals-dataset-11006,1,test
Galaxy10_DECals-dataset-11007,1,test
Galaxy10_DECals-dataset-11008,1,test
Galaxy10_DECals-dataset-11009,1,test
Galaxy10_DECals-dataset-11010,1,test
Galaxy10_DECals-dataset-11011,1,test
Galaxy10_DECals-dataset-11012,1,test
Galaxy10_DECals-dataset-11013,1,test
Galaxy10_DECals-dataset-11014,1,test
Galaxy10_DECals-dataset-11015,1,test
Galaxy10_DECals-dataset-11016,1,test
Galaxy10_DECals-dataset-11017,1,test
Galaxy10_DECals-dataset-11018,1,test
Galaxy10_DECals-dataset-11019,1,test
Galaxy10_DECals-dataset-11020,1,test
Galaxy10_DECals-dataset-11021,1,test
Galaxy10_DECals-dataset-11022,1,test
Galaxy10_DECals-dataset-11023,1,test
Galaxy10_DECals-dataset-11024,1,test
Galaxy10_DECals-dataset-11025,1,test
Galaxy10_DECals-dataset-11026,1,test
Galaxy10_DECals-dataset-11027,1,test
Galaxy10_DECals-dataset-11028,1,test
Galaxy10_DECals-dataset-11029,1,test
Galaxy10_DECals-dataset-11030,1,test
Galaxy10_DECals-dataset-11031,1,test
Galaxy10_DECals-dataset-11032,1,test
Galaxy10_DECals-dataset-11033,1,test
Galaxy10_DECals-dataset-11034,1,test
Galaxy10_DECals-dataset-11035,1,test
Galaxy10_DECals-dataset-11036,1,test
Galaxy10_DECals-dataset-11037,1,test
Galaxy10_DECals-dataset-11038,1,test
Galaxy10_DECals-dataset-11039,1,test
Galaxy10_DECals-dataset-11040,1,test
Galaxy10_DECals-dataset-11041,1,test
Galaxy10_DECals-dataset-11042,1,test
Galaxy10_DECals-dataset-11043,1,test
Galaxy10_DECals-dataset-11044,1,test
Galaxy10_DECals-dataset-11045,1,test
Galaxy10_DECals-dataset-11046,1,test
Galaxy10_DECals-dataset-11047,1,test
Galaxy10_DECals-dataset-11048,1,test
Galaxy10_DECals-dataset-11049,1,test
Galaxy10_DECals-dataset-11050,1,test
Galaxy10_DECals-dataset-11051,1,test
Galaxy10_DECals-dataset-11052,1,test
Galaxy10_DECals-dataset-11053,1,test
Galaxy10_DECals-dataset-11054,1,test
Galaxy10_DECals-dataset-11055,1,test
Galaxy10_DECals-dataset-11056,1,test
Galaxy10_DECals-dataset-11057,1,test
Galaxy10_DECals-dataset-11058,1,test
Galaxy10_DECals-dataset-11059,1,test
Galaxy10_DECals-dataset-11060,1,test
Galaxy10_DECals-dataset-11061,1,test
Galaxy10_DECals-dataset-11062,1,test
Galaxy10_DECals-dataset-11063,1,test
Galaxy10_DECals-dataset-11064,1,test
Galaxy10_DECals-dataset-11065,1,test
Galaxy10_DECals-dataset-11066,1,test
Galaxy10_DECals-dataset-11067,1,test
Galaxy10_DECals-dataset-11068,1,test
Galaxy10_DECals-dataset-11069,1,test
Galaxy10_DECals-dataset-11070,1,test
Galaxy10_DECals-dataset-11071,1,test
Galaxy10_DECals-dataset-11072,1,test
Galaxy10_DECals-dataset-11073,1,test
Galaxy10_DECals-dataset-11074,1,test
Galaxy10_DECals-dataset-11075,1,test
Galaxy10_DECals-dataset-11076,1,test
Galaxy10_DECals-dataset-11077,1,test
Galaxy10_DECals-dataset-11078,1,test
Galaxy10_DECals-dataset-11079,1,test
Galaxy10_DECals-dataset-11080,1,test
Galaxy10_DECals-dataset-11081,1,test
Galaxy10_DECals-dataset-11082,1,test
Galaxy10_DECals-dataset-11083,1,test
Galaxy10_DECals-dataset-11084,1,test
Galaxy10_DECals-dataset-11085,1,test
Galaxy10_DECals-dataset-11086,1,test
Galaxy10_DECals-dataset-11087,1,test
Galaxy10_DECals-dataset-11088,1,test
Galaxy10_DECals-dataset-11089,1,test
Galaxy10_DECals-dataset-11090,1,test
Galaxy10_DECals-dataset-11091,1,test
Galaxy10_DECals-dataset-11092,1,test
Galaxy10_DECals-dataset-11093,1,test
Galaxy10_DECals-dataset-11094,1,test
Galaxy10_DECals-dataset-11095,1,test
Galaxy10_DECals-dataset-11096,1,test
Galaxy10_DECals-dataset-11097,1,test
Galaxy10_DECals-dataset-11098,1,test
Galaxy10_DECals-dataset-11099,1,test
Galaxy10_DECals-dataset-11100,1,test
Galaxy10_DECals-dataset-11101,1,test
Galaxy10_DECals-dataset-11102,1,test
Galaxy10_DECals-dataset-11103,1,test
Galaxy10_DECals-dataset-11104,1,test
Galaxy10_DECals-dataset-11105,1,test
Galaxy10_DECals-dataset-11106,1,test
Galaxy10_DECals-dataset-11107,1,test
Galaxy10_DECals-dataset-11108,1,test
Galaxy10_DECals-dataset-11109,1,test
Galaxy10_DECals-dataset-11110,1,test
Galaxy10_DECals-dataset-11111,1,test
Galaxy10_DECals-dataset-11112,1,test
Galaxy10_DECals-dataset-11113,1,test
Galaxy10_DECals-dataset-11114,1,test
Galaxy10_DECals-dataset-11115,1,test
Galaxy10_DECals-dataset-11116,1,test
Galaxy10_DECals-dataset-11117,1,test
Galaxy10_DECals-dataset-11118,1,test
Galaxy10_DECals-dataset-11119,1,test
Galaxy10_DECals-dataset-11120,1,test
Galaxy10_DECals-dataset-11121,1,test
Galaxy10_DECals-dataset-11122,1,test
Galaxy10_DECals-dataset-11123,1,test
Galaxy10_DECals-dataset-11124,1,test
Galaxy10_DECals-dataset-11125,1,test
Galaxy10_DECals-dataset-11126,1,test
Galaxy10_DECals-dataset-11127,1,test
Galaxy10_DECals-dataset-11128,1,test
Galaxy10_DECals-dataset-11129,1,test
Galaxy10_DECals-dataset-11130,1,test
Galaxy10_DECals-dataset-11131,1,test
Galaxy10_DECals-dataset-11132,1,test
Galaxy10_DECals-dataset-11133,1,test
Galaxy10_DECals-dataset-11134,1,test
Galaxy10_DECals-dataset-11135,1,test
Galaxy10_DECals-dataset-11136,1,test
Galaxy10_DECals-dataset-11137,1,test
Galaxy10_DECals-dataset-11138,1,test
Galaxy10_DECals-dataset-11139,1,test
Galaxy10_DECals-dataset-11140,1,test
Galaxy10_DECals-dataset-11141,1,test
Galaxy10_DECals-dataset-11142,1,test
Galaxy10_DECals-dataset-11143,1,test
Galaxy10_DECals-dataset-11144,1,test
Galaxy10_DECals-dataset-11145,1,test
Galaxy10_DECals-dataset-11146,1,test
Galaxy10_DECals-dataset-11147,1,test
Galaxy10_DECals-dataset-11148,1,test
Galaxy10_DECals-dataset-11149,1,test
Galaxy10_DECals-dataset-11150,1,test
Galaxy10_DECals-dataset-11151,1,test
Galaxy10_DECals-dataset-11152,1,test
Galaxy10_DECals-dataset-11153,1,test
Galaxy10_DECals-dataset-11154,1,test
Galaxy10_DECals-dataset-11155,1,test
Galaxy10_DECals-dataset-11156,1,test
Galaxy10_DECals-dataset-11157,1,test
Galaxy10_DECals-dataset-11158,1,test
Galaxy10_DECals-dataset-11159,1,test
Galaxy10_DECals-dataset-11160,1,test
Galaxy10_DECals-dataset-11161,1,test
Galaxy10_DECals-dataset-11162,1,test
Galaxy10_DECals-dataset-11163,1,test
Galaxy10_DECals-dataset-11164,1,test
Galaxy10_DECals-dataset-11165,1,test
Galaxy10_DECals-dataset-11166,1,test
Galaxy10_DECals-dataset-11167,1,test
Galaxy10_DECals-dataset-11168,1,test
Galaxy10_DECals-dataset-11169,1,test
Galaxy10_DECals-dataset-11170,1,test
Galaxy10_DECals-dataset-11171,1,test
Galaxy10_DECals-dataset-11172,1,test
Galaxy10_DECals-dataset-11173,1,test
Galaxy10_DECals-dataset-11174,1,test
Galaxy10_DECals-dataset-11175,1,test
Galaxy10_DECals-dataset-11176,1,test
Galaxy10_DECals-dataset-11177,1,test
Galaxy10_DECals-dataset-11178,1,test
Galaxy10_DECals-dataset-11179,1,test
Galaxy10_DECals-dataset-11180,1,test
Galaxy10_DECals-dataset-11181,1,test
Galaxy10_DECals-dataset-11182,1,test
Galaxy10_DECals-dataset-11183,1,test
Galaxy10_DECals-dataset-11184,1,test
Galaxy10_DECals-dataset-11185,1,test
Galaxy10_DECals-dataset-11186,1,test
Galaxy10_DECals-dataset-11187,1,test
Galaxy10_DECals-dataset-11188,1,test
Galaxy10_DECals-dataset-11189,1,test
Galaxy10_DECals-dataset-11190,1,test
Galaxy10_DECals-dataset-11191,1,test
Galaxy10_DECals-dataset-11192,1,test
Galaxy10_DECals-dataset-11193,1,test
Galaxy10_DECals-dataset-11194,1,test
Galaxy10_DECals-dataset-11195,1,test
Galaxy10_DECals-dataset-11196,1,test
Galaxy10_DECals-dataset-11197,1,test
Galaxy10_DECals-dataset-11198,1,test
Galaxy10_DECals-dataset-11199,1,test
Galaxy10_DECals-dataset-11200,1,test
Galaxy10_DECals-dataset-11201,1,test
Galaxy10_DECals-dataset-11202,1,test
Galaxy10_DECals-dataset-11203,1,test
Galaxy10_DECals-dataset-11204,1,test
Galaxy10_DECals-dataset-11205,1,test
Galaxy10_DECals-dataset-11206,1,test
Galaxy10_DECals-dataset-11207,1,test
Galaxy10_DECals-dataset-11208,1,test
Galaxy10_DECals-dataset-11209,1,test
Galaxy10_DECals-dataset-11210,1,test
Galaxy10_DECals-dataset-11211,1,test
Galaxy10_DECals-dataset-11212,1,test
Galaxy10_DECals-dataset-11213,1,test
Galaxy10_DECals-dataset-11214,1,test
Galaxy10_DECals-dataset-11215,1,test
Galaxy10_DECals-dataset-11216,1,test
Galaxy10_DECals-dataset-11217,1,test
Galaxy10_DECals-dataset-11218,1,test
Galaxy10_DECals-dataset-11219,1,test
Galaxy10_DECals-dataset-11220,1,test
Galaxy10_DECals-dataset-11221,1,test
Galaxy10_DECals-dataset-11222,1,test
Galaxy10_DECals-dataset-11223,1,test
Galaxy10_DECals-dataset-11224,1,test
Galaxy10_DECals-dataset-11225,1,test
Galaxy10_DECals-dataset-11226,1,test
Galaxy10_DECals-dataset-11227,1,test
Galaxy10_DECals-dataset-11228,1,test
Galaxy10_DECals-dataset-11229,1,test
Galaxy10_DECals-dataset-11230,1,test
Galaxy10_DECals-dataset-11231,1,test
Galaxy10_DECals-dataset-11232,1,test
Galaxy10_DECals-dataset-11233,1,test
Galaxy10_DECals-dataset-11234,1,test
Galaxy10_DECals-dataset-11235,1,test
Galaxy10_DECals-dataset-11236,1,test
Galaxy10_DECals-dataset-11237,1,test
Galaxy10_DECals-dataset-11238,1,test
Galaxy10_DECals-dataset-11239,1,test
Galaxy10_DECals-dataset-11240,1,test
Galaxy10_DECals-dataset-11241,1,test
Galaxy10_DECals-dataset-11242,1,test
Galaxy10_DECals-dataset-11243,1,test
Galaxy10_DECals-dataset-11244,1,test
Galaxy10_DECals-dataset-11245,1,test
Galaxy10_DECals-dataset-11246,1,test
Galaxy10_DECals-dataset-11247,1,test
Galaxy10_DECals-dataset-11248,1,test
Galaxy10_DECals-dataset-11249,1,test
Galaxy10_DECals-dataset-11250,1,test
Galaxy10_DECals-dataset-11251,1,test
Galaxy10_DECals-dataset-11252,1,test
Galaxy10_DECals-dataset-11253,1,test
Galaxy10_DECals-dataset-11254,1,test
Galaxy10_DECals-dataset-11255,1,test
Galaxy10_DECals-dataset-11256,1,test
Galaxy10_DECals-dataset-11257,1,test
Galaxy10_DECals-dataset-11258,1,test
Galaxy10_DECals-dataset-11259,1,test
Galaxy10_DECals-dataset-11260,1,test
Galaxy10_DECals-dataset-11261,1,test
Galaxy10_DECals-dataset-11262,1,test
Galaxy10_DECals-dataset-11263,1,test
Galaxy10_DECals-dataset-11264,1,test
Galaxy10_DECals-dataset-11265,1,test
Galaxy10_DECals-dataset-11266,1,test
Galaxy10_DECals-dataset-11267,1,test
Galaxy10_DECals-dataset-11268,1,test
Galaxy10_DECals-dataset-11269,1,test
Galaxy10_DECals-dataset-11270,1,test
Galaxy10_DECals-dataset-11271,1,test
Galaxy10_DECals-dataset-11272,1,test
Galaxy10_DECals-dataset-11273,1,test
Galaxy10_DECals-dataset-11274,1,test
Galaxy10_DECals-dataset-11275,1,test
Galaxy10_DECals-dataset-11276,1,test
Galaxy10_DECals-dataset-11277,1,test
Galaxy10_DECals-dataset-11278,1,test
Galaxy10_DECals-dataset-11279,1,test
Galaxy10_DECals-dataset-11280,1,test
Galaxy10_DECals-dataset-11281,1,test
Galaxy10_DECals-dataset-11282,1,test
Galaxy10_DECals-dataset-11283,1,test
Galaxy10_DECals-dataset-11284,1,test
Galaxy10_DECals-dataset-11285,1,test
Galaxy10_DECals-dataset-11286,1,test
Galaxy10_DECals-dataset-11287,1,test
Galaxy10_DECals-dataset-11288,1,test
Galaxy10_DECals-dataset-11289,1,test
Galaxy10_DECals-dataset-11290,1,test
Galaxy10_DECals-dataset-11291,1,test
Galaxy10_DECals-dataset-11292,1,test
Galaxy10_DECals-dataset-11293,1,test
Galaxy10_DECals-dataset-11294,1,test
Galaxy10_DECals-dataset-11295,1,test
Galaxy10_DECals-dataset-11296,1,test
Galaxy10_DECals-dataset-11297,1,test
Galaxy10_DECals-dataset-11298,1,test
Galaxy10_DECals-dataset-11299,1,test
Galaxy10_DECals-dataset-11300,1,test
Galaxy10_DECals-dataset-11301,1,test
Galaxy10_DECals-dataset-11302,1,test
Galaxy10_DECals-dataset-11303,1,test
Galaxy10_DECals-dataset-11304,1,test
Galaxy10_DECals-dataset-11305,1,test
Galaxy10_DECals-dataset-11306,1,test
Galaxy10_DECals-dataset-11307,1,test
Galaxy10_DECals-dataset-11308,1,test
Galaxy10_DECals-dataset-11309,1,test
Galaxy10_DECals-dataset-11310,1,test
Galaxy10_DECals-dataset-11311,1,test
Galaxy10_DECals-dataset-11312,1,test
Galaxy10_DECals-dataset-11313,1,test
Galaxy10_DECals-dataset-11314,1,test
Galaxy10_DECals-dataset-11315,1,test
Galaxy10_DECals-dataset-11316,1,test
Galaxy10_DECals-dataset-11317,1,test
Galaxy10_DECals-dataset-11318,1,test
Galaxy10_DECals-dataset-11319,1,test
Galaxy10_DECals-dataset-11320,1,test
Galaxy10_DECals-dataset-11321,1,test
Galaxy10_DECals-dataset-11322,1,test
Galaxy10_DECals-dataset-11323,1,test
Galaxy10_DECals-dataset-11324,1,test
Galaxy10_DECals-dataset-11325,1,test
Galaxy10_DECals-dataset-11326,1,test
Galaxy10_DECals-dataset-11327,1,test
Galaxy10_DECals-dataset-11328,1,test
Galaxy10_DECals-dataset-11329,1,test
Galaxy10_DECals-dataset-11330,1,test
Galaxy10_DECals-dataset-11331,1,test
Galaxy10_DECals-dataset-11332,1,test
Galaxy10_DECals-dataset-11333,1,test
Galaxy10_DECals-dataset-11334,1,test
Galaxy10_DECals-dataset-11335,1,test
Galaxy10_DECals-dataset-11336,1,test
Galaxy10_DECals-dataset-11337,1,test
Galaxy10_DECals-dataset-11338,1,test
Galaxy10_DECals-dataset-11339,1,test
Galaxy10_DECals-dataset-11340,1,test
Galaxy10_DECals-dataset-11341,1,test
Galaxy10_DECals-dataset-11342,1,test
Galaxy10_DECals-dataset-11343,1,test
Galaxy10_DECals-dataset-11344,1,test
Galaxy10_DECals-dataset-11345,1,test
Galaxy10_DECals-dataset-11346,1,test
Galaxy10_DECals-dataset-11347,1,test
Galaxy10_DECals-dataset-11348,1,test
Galaxy10_DECals-dataset-11349,1,test
Galaxy10_DECals-dataset-11350,1,test
Galaxy10_DECals-dataset-11351,1,test
Galaxy10_DECals-dataset-11352,1,test
Galaxy10_DECals-dataset-11353,1,test
Galaxy10_DECals-dataset-11354,1,test
Galaxy10_DECals-dataset-11355,1,test
Galaxy10_DECals-dataset-11356,1,test
Galaxy10_DECals-dataset-11357,1,test
Galaxy10_DECals-dataset-11358,1,test
Galaxy10_DECals-dataset-11359,1,test
Galaxy10_DECals-dataset-11360,1,test
Galaxy10_DECals-dataset-11361,1,test
Galaxy10_DECals-dataset-11362,1,test
Galaxy10_DECals-dataset-11363,1,test
Galaxy10_DECals-dataset-11364,1,test
Galaxy10_DECals-dataset-11365,1,test
Galaxy10_DECals-dataset-11366,1,test
Galaxy10_DECals-dataset-11367,1,test
Galaxy10_DECals-dataset-11368,1,test
Galaxy10_DECals-dataset-11369,1,test
Galaxy10_DECals-dataset-11370,1,test
Galaxy10_DECals-dataset-11371,1,test
Galaxy10_DECals-dataset-11372,1,test
Galaxy10_DECals-dataset-11373,1,test
Galaxy10_DECals-dataset-11374,1,test
Galaxy10_DECals-dataset-11375,1,test
Galaxy10_DECals-dataset-11376,1,test
Galaxy10_DECals-dataset-11377,1,test
Galaxy10_DECals-dataset-11378,1,test
Galaxy10_DECals-dataset-11379,1,test
Galaxy10_DECals-dataset-11380,1,test
Galaxy10_DECals-dataset-11381,1,test
Galaxy10_DECals-dataset-11382,1,test
Galaxy10_DECals-dataset-11383,1,test
Galaxy10_DECals-dataset-11384,1,test
Galaxy10_DECals-dataset-11385,1,test
Galaxy10_DECals-dataset-11386,1,test
Galaxy10_DECals-dataset-11387,1,test
Galaxy10_DECals-dataset-11388,1,test
Galaxy10_DECals-dataset-11389,1,test
Galaxy10_DECals-dataset-11390,1,test
Galaxy10_DECals-dataset-11391,1,test
Galaxy10_DECals-dataset-11392,1,test
Galaxy10_DECals-dataset-11393,1,test
Galaxy10_DECals-dataset-11394,1,test
Galaxy10_DECals-dataset-11395,1,test
Galaxy10_DECals-dataset-11396,1,test
Galaxy10_DECals-dataset-11397,1,test
Galaxy10_DECals-dataset-11398,1,test
Galaxy10_DECals-dataset-11399,1,test
Galaxy10_DECals-dataset-11400,1,test
Galaxy10_DECals-dataset-11401,1,test
Galaxy10_DECals-dataset-11402,1,test
Galaxy10_DECals-dataset-11403,1,test
Galaxy10_DECals-dataset-11404,1,test
Galaxy10_DECals-dataset-11405,1,test
Galaxy10_DECals-dataset-11406,1,test
Galaxy10_DECals-dataset-11407,1,test
Galaxy10_DECals-dataset-11408,1,test
Galaxy10_DECals-dataset-11409,1,test
Galaxy10_DECals-dataset-11410,1,test
Galaxy10_DECals-dataset-11411,1,test
Galaxy10_DECals-dataset-11412,1,test
Galaxy10_DECals-dataset-11413,1,test
Galaxy10_DECals-dataset-11414,1,test
Galaxy10_DECals-dataset-11415,1,test
Galaxy10_DECals-dataset-11416,1,test
Galaxy10_DECals-dataset-11417,1,test
Galaxy10_DECals-dataset-11418,1,test
Galaxy10_DECals-dataset-11419,1,test
Galaxy10_DECals-dataset-11420,1,test
Galaxy10_DECals-dataset-11421,1,test
Galaxy10_DECals-dataset-11422,1,test
Galaxy10_DECals-dataset-11423,1,test
Galaxy10_DECals-dataset-11424,1,test
Galaxy10_DECals-dataset-11425,1,test
Galaxy10_DECals-dataset-11426,1,test
Galaxy10_DECals-dataset-11427,1,test
Galaxy10_DECals-dataset-11428,1,test
Galaxy10_DECals-dataset-11429,1,test
Galaxy10_DECals-dataset-11430,1,test
Galaxy10_DECals-dataset-11431,1,test
Galaxy10_DECals-dataset-11432,1,test
Galaxy10_DECals-dataset-11433,1,test
Galaxy10_DECals-dataset-11434,1,test
Galaxy10_DECals-dataset-11435,1,test
Galaxy10_DECals-dataset-11436,1,test
Galaxy10_DECals-dataset-11437,1,test
Galaxy10_DECals-dataset-11438,1,test
Galaxy10_DECals-dataset-11439,1,test
Galaxy10_DECals-dataset-11440,1,test
Galaxy10_DECals-dataset-11441,1,test
Galaxy10_DECals-dataset-11442,1,test
Galaxy10_DECals-dataset-11443,1,test
Galaxy10_DECals-dataset-11444,1,test
Galaxy10_DECals-dataset-11445,1,test
Galaxy10_DECals-dataset-11446,1,test
Galaxy10_DECals-dataset-11447,1,test
Galaxy10_DECals-dataset-11448,1,test
Galaxy10_DECals-dataset-11449,1,test
Galaxy10_DECals-dataset-11450,1,test
Galaxy10_DECals-dataset-11451,1,test
Galaxy10_DECals-dataset-11452,1,test
Galaxy10_DECals-dataset-11453,1,test
Galaxy10_DECals-dataset-11454,1,test
Galaxy10_DECals-dataset-11455,1,test
Galaxy10_DECals-dataset-11456,1,test
Galaxy10_DECals-dataset-11457,1,test
Galaxy10_DECals-dataset-11458,1,test
Galaxy10_DECals-dataset-11459,1,test
Galaxy10_DECals-dataset-11460,1,test
Galaxy10_DECals-dataset-11461,1,test
Galaxy10_DECals-dataset-11462,1,test
Galaxy10_DECals-dataset-11463,1,test
Galaxy10_DECals-dataset-11464,1,test
Galaxy10_DECals-dataset-11465,1,test
Galaxy10_DECals-dataset-11466,1,test
Galaxy10_DECals-dataset-11467,1,test
Galaxy10_DECals-dataset-11468,1,test
Galaxy10_DECals-dataset-11469,1,test
Galaxy10_DECals-dataset-11470,1,test
Galaxy10_DECals-dataset-11471,1,test
Galaxy10_DECals-dataset-11472,1,test
Galaxy10_DECals-dataset-11473,1,test
Galaxy10_DECals-dataset-11474,1,test
Galaxy10_DECals-dataset-11475,1,test
Galaxy10_DECals-dataset-11476,1,test
Galaxy10_DECals-dataset-11477,1,test
Galaxy10_DECals-dataset-11478,1,test
Galaxy10_DECals-dataset-11479,1,test
Galaxy10_DECals-dataset-11480,1,test
Galaxy10_DECals-dataset-11481,1,test
Galaxy10_DECals-dataset-11482,1,test
Galaxy10_DECals-dataset-11483,1,test
Galaxy10_DECals-dataset-11484,1,test
Galaxy10_DECals-dataset-11485,1,test
Galaxy10_DECals-dataset-11486,1,test
Galaxy10_DECals-dataset-11487,1,test
Galaxy10_DECals-dataset-11488,1,test
Galaxy10_DECals-dataset-11489,1,test
Galaxy10_DECals-dataset-11490,1,test
Galaxy10_DECals-dataset-11491,1,test
Galaxy10_DECals-dataset-11492,1,test
